statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
Wearing seatbelts reduces injury risk in cars.,1,Accident statistics objectively show injury reduction.,4,0,Cars and safety laws are social systems.,4,1,Terms are literal without rhetorical flourish.,4,0,It implies wearing seatbelts is the right choice.,3,0,It links behavior to health outcomes via logic.,4,0,It states a general statistical trend.,4,Safety gear helps protect people in accidents.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"If you borrow, you should return items.",1,Return of borrowed items is legally enforced.,4,0,Borrowing norms are human social agreements.,4,1,The wording is straightforward and literal.,4,0,It uses 'should' to indicate obligation.,4,0,It infers obligation based on the act of borrowing.,4,0,It is a general rule for all borrowing.,4,Borrowing requires giving things back to owners.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Social norms guide acceptable behavior in groups.,1,Groups demonstrate consistent behavioral patterns.,4,0,The statement is about human group dynamics.,4,1,Terms are used plainly without ambiguity.,4,0,It defines acceptable behavior as a standard.,4,0,It concludes norms function as behavioral guides.,4,0,It generalizes to any group.,4,Groups have rules for how to act.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Ignoring warnings often leads to negative outcomes.,1,Statistics link ignoring warnings to incidents.,4,0,Warnings are social tools for safety.,4,1,The statement is direct and literal.,4,0,It implies one should heed warnings.,3,0,It infers outcomes from specific action or inaction.,4,0,It describes a general causal pattern.,4,Warnings exist to prevent harm.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Paying bills maintains good financial standing.,1,Credit reports show payment history affects status.,4,0,Bills and financial systems are social constructs.,4,1,The language is plain and literal.,4,0,It implies paying bills is a moral duty.,3,0,It links bill payment to stability logically.,4,0,It describes a general rule for money.,4,Bills must be paid to avoid trouble.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Apologizing repairs damage from rude behavior.,1,Social studies show apologies repair relationships.,4,0,Apologies are social tools for repair.,4,1,Terms are used literally without metaphor.,4,0,It implies apology is the correct response to rudeness.,4,0,It infers repair from the act of apologizing.,4,0,It generalizes across interactions.,4,Saying sorry helps fix relationships.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Learning skills increases employment opportunities.,1,Labor market data links skills to job prospects.,4,0,Employment systems are social structures.,4,1,The statement uses clear literal terms.,4,0,It implies learning skills is a prudent choice.,3,0,It links learning to outcomes via cause and effect.,4,0,It is a general statistical rule.,4,More skills usually mean better job chances.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"If you vote, you influence policy.",1,Election results show policy shifts via voting.,4,0,Government policy is a social construct.,4,1,The words are literal and precise.,4,0,It implies voting is a civic obligation.,3,0,It infers influence from the act of voting.,4,0,It is a general claim about voting.,4,Voting changes decisions in government.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Respecting queues maintains order in public spaces.,1,Queuing norms are enforceable social agreements.,4,0,Queues are human social conventions.,4,1,Terms are literal without metaphor.,4,0,It implies respecting queues is the correct norm.,4,0,It links respecting queues to maintaining order.,4,0,It describes a general principle of order.,4,Waiting in line is expected for fairness.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Sharing information helps communities solve problems.,1,Community projects succeed more with open info.,4,0,Communities and information are human social concepts.,4,1,The language is direct and literal.,4,0,It implies sharing is a valuable norm.,4,0,It infers problem solving from information sharing.,4,0,It is a general rule for society.,4,Cooperation leads to better solutions.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Birds of a feather flock together.,1,Empirical homophily can be measured. I am confident this is falsifiable.,4,0,Human social grouping defines its context. I am confident this is human-centric.,4,0,Uses a metaphor to describe social grouping. I am very confident as it is a known idiom.,4,1,Describes a regularity rather than a moral duty. I am confident this is observational.,4,0,Infers cause from pattern observed. I am confident it implies logic not just observation.,3,0,Generalizes across all groups rather than one event. I am confident this is not a single case.,4,This observes that people with similar traits often associate.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Actions speak louder than words.,1,Trust metrics correlate with consistency. I am confident this is objectively verifiable.,4,0,Relies on human social perception. I am confident this stems from human norms.,4,0,Personifies actions as speaking. I am confident this is metaphorical not literal.,4,1,Describes how people perceive trust. I am confident this is descriptive not moral.,4,0,Concludes intent from evidence. I am confident it infers from data.,3,0,Generalizes human judgment patterns. I am confident this is not situational.,4,This notes deeds reveal intent more than speech.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
What goes around comes around.,1,Reciprocity data supports the claim. I am confident this is empirically testable.,3,0,Focuses on human interaction rules. I am confident this is socially constructed.,4,0,Uses a cyclical metaphor. I am confident this is idiomatic.,4,1,Describes reciprocity patterns observed in society. I am confident this is descriptive.,3,0,Infers future consequence from past act. I am confident it uses logic.,3,0,Generalizes long term outcomes. I am confident this looks beyond immediate events.,4,This suggests karma returns actions to the actor.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Too many cooks spoil the broth.,1,Project metrics verify diminishing returns. I am confident this is measurable.,4,0,Human collaboration defines the context. I am confident this is about people.,4,0,Metaphor for management interference. I am confident this is not literal.,4,1,Describes management coordination failures. I am confident this is observed behavior.,4,0,Concludes failure from overstaffing. I am confident it infers a rule.,3,0,Generalizes teamwork dynamics. I am confident this is a universal principle.,4,This warns too many supervisors ruin the work.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Familiarity breeds contempt.,1,Psychology studies support the trend. I am confident this is empirical.,4,0,Human relations are the core. I am confident this is social.,4,0,Uses breeding metaphor for emotions. I am confident this is figurative.,4,1,Describes psychological tendency. I am confident this is observational.,4,0,Links exposure to dislike. I am confident this infers a pattern.,3,0,Generalizes relationship trends. I am confident this covers varied experiences.,4,This suggests knowing someone too well reduces respect.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Absence makes the heart grow fonder.,1,Relationship research supports this. I am confident this is testable.,3,0,Human attachment defines it. I am confident this is social.,4,0,Metaphor for growth of affection. I am confident this is not biological.,4,1,Describes human emotional reaction. I am confident this is factual.,3,0,Concludes emotion from absence. I am confident it uses reasoning.,3,0,Generalizes relational dynamics. I am confident this is not specific to one couple.,4,This says time apart often strengthens bonds.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Silence gives consent.,1,Legal systems enforce this. I am confident this is verifiable.,4,0,Built on human convention. I am confident this is socially constructed.,4,0,Uses speech metaphor for silence. I am confident this is idiomatic.,4,1,Describes social norms. I am confident this is observed convention.,4,0,Infers intent from lack of action. I am confident it uses inference.,3,0,Generalizes legal or social rules. I am confident this is broad.,4,This implies lack of objection equals agreement.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
One man's trash is another man's treasure.,1,Market demand proves this. I am confident this is factual.,4,0,Human preference defines value. I am confident this is social.,4,0,Uses contrast metaphor for value. I am confident this is figurative.,4,1,Describes value relativity. I am confident this is descriptive.,4,0,Concludes subjectivity from contrast. I am confident it uses logic.,3,0,Generalizes market psychology. I am confident this is not a specific sale.,4,This notes value is subjective to different people.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
"Power corrupts, and absolute power corrupts absolutely.",1,Historical records support this. I am confident this is testable.,4,0,Relates to human governance. I am confident this is social.,4,0,Uses personification of power. I am confident this is metaphorical.,4,1,Describes observed historical regularity. I am confident this is empirical.,4,0,Infers behavior from authority levels. I am confident it uses logic.,3,0,Generalizes political dynamics. I am confident this is not a single case.,4,This observes unchecked power leads to unethical conduct.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Necessity is the mother of invention.,1,Innovation history proves this. I am confident this is verifiable.,4,0,Relies on human response. I am confident this is social.,4,0,Uses birth metaphor. I am confident this is figurative.,4,1,Describes causal pattern. I am confident this is factual.,4,0,Concludes causality from need. I am confident it uses inference.,3,0,Generalizes historical trends. I am confident this is broad.,4,This says urgent needs drive innovation.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
A stitch in time saves nine.,1,Repair data supports this. I am confident this is objective.,4,0,Applies to human work. I am confident this is social.,4,0,Uses literal metaphor metaphor. I am confident this is idiomatic.,4,1,Describes maintenance efficiency. I am confident this is regularity.,4,0,Concludes efficiency from timing. I am confident it uses reasoning.,3,0,Generalizes problem solving. I am confident this is universal.,4,This means fixing small issues early prevents bigger work.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Count not your chickens before hatching.,1,Planning outcomes prove this. I am confident this is empirical.,4,0,Applies to human planning. I am confident this is social.,4,0,Uses literal metaphor. I am confident this is idiomatic.,4,1,Describes planning errors. I am confident this is observational.,4,0,Infers caution from risk. I am confident it uses logic.,3,0,Generalizes risk management. I am confident this is broad.,4,This means do not expect outcomes prematurely.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
It takes a village to raise a child.,1,Sociology supports this claim. I am confident this is verifiable.,4,0,Focuses on social roles. I am confident this is socially defined.,4,0,Uses metaphorical village. I am confident this is figurative.,4,1,Describes child development needs. I am confident this is empirical.,4,0,Infers community role from development needs. I am confident it infers a rule.,3,0,Generalizes societal structures. I am confident this is universal.,4,This notes parenting involves broader community support.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
A bird in the hand is worth two in the bush.,1,Behavioral economics supports this. I am confident this is factual.,4,0,Relates to human value assessment. I am confident this is social.,4,0,Uses literal comparison metaphor. I am confident this is idiomatic.,4,1,Describes decision utility. I am confident this is observed behavior.,4,0,Concludes value from risk. I am confident it uses logic.,3,0,Generalizes economic choices. I am confident this is not situational.,4,This suggests a certain gain is worth more than a better potential one.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
You get what you pay for.,1,Product testing verifies this. I am confident this is measurable.,4,0,Relies on human economic system. I am confident this is social.,4,0,Uses direct causality phrase. I am confident this is idiomatic.,4,1,Describes market correlation. I am confident this is observed.,4,0,Infers quality from price. I am confident it uses inference.,3,0,Generalizes price quality trends. I am confident this is broad.,4,This links cost to quality expectation.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Opposites attract.,1,Relationship surveys support this. I am confident this is factual.,3,0,Focuses on human connection. I am confident this is social.,4,0,Uses magnetic metaphor. I am confident this is figurative.,4,1,Describes relationship patterns. I am confident this is observational.,4,0,Concludes attraction from difference. I am confident it uses reasoning.,3,0,Generalizes social pairing. I am confident this is not a single case.,4,This notes that difference can spark attraction.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
A little knowledge is a dangerous thing.,1,Psychological data supports this. I am confident this is verifiable.,4,0,Applies to human expertise. I am confident this is social.,4,0,Uses object metaphor. I am confident this is idiomatic.,4,1,Describes outcome from limited info. I am confident this is empirical.,4,0,Infers risk from knowledge depth. I am confident it uses logic.,3,0,Generalizes cognitive bias. I am confident this is broad.,4,This means partial expertise often leads to errors.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
"Out of sight, out of mind.",1,Memory tests verify this. I am confident this is empirical.,4,0,Applies to human connection. I am confident this is social.,4,0,Uses sight as perception metaphor. I am confident this is idiomatic.,4,1,Describes memory patterns. I am confident this is observed.,4,0,Concludes forgetting from absence. I am confident it uses inference.,3,0,Generalizes cognitive habits. I am confident this is not singular.,4,This notes that not seeing leads to forgetting.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Blood is thicker than water.,1,Sociology supports kinship bias. I am confident this is verifiable.,4,0,Relies on human kinship norms. I am confident this is social.,4,0,Uses biological metaphor. I am confident this is figurative.,4,1,Describes kinship loyalty. I am confident this is empirical.,4,0,Infers bond strength from relation. I am confident it uses logic.,3,0,Generalizes social structures. I am confident this is broad.,4,This says family bonds tend to be stronger than others.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Don't judge a book by its cover.,1,Bias studies support this. I am confident this is measurable.,4,0,Applies to human judgment. I am confident this is social.,4,0,Uses literal book metaphor. I am confident this is idiomatic.,4,1,Describes perception errors. I am confident this is factual.,4,0,Infers risk from surface data. I am confident it uses logic.,3,0,Generalizes cognitive patterns. I am confident this is broad.,4,This means avoid forming opinions based on appearance.,"['fact', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
"When people sign contracts, they become legally bound to terms.",1,Law courts and records can verify legal binding upon signing. It can be proven objectively by reviewing law.,4,0,Contracts are human social constructs regulating interaction and agreements. It is not a natural physical law.,4,1,The words describe the situation directly without metaphors or idioms. It is plain standard language.,4,1,"It describes what happens legally, not what ought to happen. This avoids value judgments on the practice itself.",4,0,It infers legal binding based on the action of signing. This combines knowledge of contract law and logic.,3,0,This describes a general legal regularity not observed in one instance. It summarizes societal structures beyond single experience.,3,This reflects understanding of binding social agreements and legal outcomes.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
"If you vote in an election, your vote is counted.",1,Vote tallies are official records subject to verification. Accuracy can be proven through audits.,4,0,Elections are social systems designed by people for governance. They depend on collective agreement to vote.,4,1,Terms are used in their direct political sense. There are no metaphors or hyperbole.,4,1,It states how the process works without prescribing moral value. It describes an objective function.,4,0,It connects the act of voting to the expected outcome. This uses general knowledge about voting to.,3,0,It generalizes about electoral systems rather than a specific vote. This regularity holds beyond one person experience.,3,This relies on trust in electoral processes and recordkeeping.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Driving without a license leads to legal penalties in most places.,1,Traffic records and fines prove the penalties exist. It is empirically verifiable.,4,0,Licenses are human constructs regulating road safety. Penalties are social enforcement.,4,1,Direct words used without figurative meaning. It is literal.,4,1,It describes current legal consequences not moral obligations. It is descriptive.,4,0,It infers penalties follow the specific action of unlicensed driving. This combines legal knowledge with logic.,3,0,It covers general rules across regions rather than one specific case. It is a systemic regularity.,3,Everyone knows traffic laws punish illegal operation of vehicles.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Using credit cards allows people to buy items now and pay later.,1,Transaction records show purchases and delayed payments. This is verifiable fact.,4,0,Credit is a social and economic convention. It depends on bank trust systems.,4,1,Terms like credit and pay are used literally. No metaphors are used.,4,1,It states how cards function without moral value. This is a positive description.,4,0,It links card use to specific timing effects. This infers the standard credit process.,3,0,It describes a general financial mechanism. It is a systemic rule.,3,This explains the basic function of credit transactions.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Citizens pay taxes to fund public services like roads.,1,Budget reports show taxes paying for public works. This is empirically verifiable.,4,0,Taxation is a human societal institution for collective needs. It is a social rule.,4,1,Direct language is used for economic flow. It is plain literal.,4,1,It states how funds are allocated factually. It is not a value judgment.,4,0,It infers that taxes pay for public services. This links fiscal sources to uses.,3,0,It summarizes a general civic economic regularity. It is not about one specific service.,3,People understand that government funding comes from taxes.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
People shake hands to greet each other in many cultures.,1,Anthropologists observe this behavior as a recorded pattern. It is empirically verifiable.,4,0,Greetings are social rules invented by humans. They are not biological imperatives.,4,1,Terms are used in their literal behavioral sense. There are no metaphors.,4,1,It describes what happens socially. It does not prescribe behavior.,4,0,It infers purpose from the gesture observed. This combines cultural knowledge with logic.,3,0,It summarizes cultural practices broadly not individually. It covers many cultures.,3,This is a standard observed social norm for greeting.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Schools teach children basic skills required for adult life.,1,Curriculum records show skills taught in schools. It is objectively verifiable.,4,0,Schools are social institutions designed for upbringing. They are constructed human systems.,4,1,Words describe the function directly. It uses literal language.,4,1,It states what schools actually do. This is descriptive not normative.,4,0,It infers life preparedness from the curriculum. This uses general knowledge about schooling.,3,0,It generalizes about schools rather than one class. It is a systemic rule.,3,Everyone knows the main purpose of formal education.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Wearing clothes is expected in public spaces across society.,1,Norm violations are documented in law and observation. It is empirically verifiable.,4,0,Dress codes are socially constructed rules. They are human conventions.,4,1,Terms are used without metaphor. It is literal language.,4,1,It describes what is expected. It avoids moral judgment.,4,0,It infers norms from behavior patterns. This combines social knowledge with logic.,3,0,It summarizes societal expectations broadly. It is a cultural regularity.,3,Everyone understands social norms regarding public attire.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
"If you steal, you may face imprisonment depending on the law.",1,Court sentences record this possibility. It is verifiable by records.,4,0,Imprisonment is a social sanction for breaking rules. It relies on legal systems.,4,1,Terms used literally. It is plain language.,4,1,It states what may happen. It is descriptive not prescriptive.,4,0,It infers punishment from the action. This uses legal knowledge and logic.,3,0,It generalizes legal consequences broadly. It is a systemic rule.,3,People understand legal consequences of theft.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Bank accounts store money securely for owners to access later.,1,Accounts store money and record access. This is empirically verifiable.,4,0,Banks are financial institutions built by society. They rely on trust.,4,1,Terms are used literally. There is no metaphor.,4,1,It describes how banks work. It is descriptive.,4,0,It infers purpose from the service. This links tool to function.,3,0,It covers general banking regularities. It is not about one specific account.,3,This is the standard function of banking.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Marrying someone involves signing legal documents recognized by the state.,1,Marriage licenses are recorded state documents. This is empirically verifiable.,4,0,Marriage is a legal and social institution. It is a human rule.,4,1,Terms used directly without metaphors. It is literal.,4,1,It states what happens. It does not prescribe values.,4,0,It infers the requirement from the institution. This combines legal knowledge with logic.,3,0,It summarizes the general process. It is a systemic rule.,3,Everyone knows marriage requires official paperwork.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Buying a house transfers ownership rights from seller to buyer.,1,Property registries record ownership transfer. This is objectively verifiable.,4,0,Property ownership is a human legal construct. It is a social rule.,4,1,Terms used literally. It is plain language.,4,1,It describes the transaction. It is descriptive not normative.,4,0,It infers transfer of rights from buying. This uses legal knowledge and logic.,3,0,It summarizes legal regularities broadly. It is not specific to one house.,3,People understand property exchange rules.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Employees receive paychecks from employers for work performed weekly.,1,Payroll records show this exchange. This is empirically verifiable.,4,0,Pay is part of social labor contracts. It relies on economic norms.,4,1,Terms used directly. It is literal.,4,1,It states how work is paid. It is descriptive.,4,0,It links work to payment expectation. This combines economic knowledge with logic.,3,0,It describes general labor regularities. It is a systemic rule.,3,This describes standard labor exchange practices.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Voting age is set by law for eligibility to participate.,1,Statutes state specific age numbers. This is objectively verifiable.,4,0,Eligibility rules are human legal constructs. They are social norms.,4,1,Terms used literally. It is plain language.,4,1,It states the legal rule. It is descriptive.,4,0,It infers eligibility requirements from the law. This combines legal knowledge with logic.,3,0,It summarizes legal regularities broadly. It is not specific to one election.,3,Everyone knows there are age limits for voting.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
"If you break a promise, others may lose trust in you.",1,Behavioral studies show trust loss patterns. This is empirically verifiable.,3,0,Trust is a relational social rule. It is a human construct.,4,1,Terms used literally. It is plain language.,4,1,It states a psychological consequence. It is descriptive.,4,0,It infers consequence from action. This combines psychological knowledge with logic.,3,0,It summarizes social regularities broadly. It is not specific to one person.,3,This reflects social understanding of trust.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Public libraries allow borrowing books for free with a card.,1,Library records track borrowing. This is objectively verifiable.,4,0,Libraries are social institutions for access. They depend on local rules.,4,1,Terms used literally. It is plain language.,4,1,It states how services work. It is descriptive.,4,0,It infers requirements from the institution. This combines knowledge with logic.,3,0,It summarizes general rules broadly. It is a systemic rule.,3,People understand standard library rules.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Driving on the right side is a rule in many countries.,1,Signs and laws state these rules. This is empirically verifiable.,4,0,Traffic rules are human conventions. They are constructed rules.,4,1,Terms used literally. It is plain language.,4,1,It states the existing rule. It is descriptive.,4,0,It infers rule variation from region. This combines knowledge with logic.,3,0,It summarizes rules broadly. It is a systemic rule.,3,Everyone knows traffic rules vary by location.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Hospitals treat patients using medical knowledge and trained professionals.,1,Patient records show treatment. This is objectively verifiable.,4,0,Medical care is a professional service. It is a social institution.,4,1,Terms used literally. It is plain language.,4,1,It states how hospitals work. It is descriptive.,4,0,It infers purpose from the institution. This combines knowledge with logic.,3,0,It summarizes general practices broadly. It is a systemic rule.,3,Everyone understands the purpose of hospitals.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Buying insurance protects against financial loss from unexpected events.,1,Policies record coverage. This is objectively verifiable.,4,0,Insurance is a financial social mechanism. It is a social construct.,4,1,Terms used literally. It is plain language.,4,1,It states how insurance works. It is descriptive.,4,0,It infers protection from the product. This combines financial knowledge with logic.,3,0,It summarizes general regularities broadly. It is a systemic rule.,3,This explains why people purchase insurance.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
Parents usually provide food and shelter for their minor children.,1,Census data shows these patterns. This is objectively verifiable.,4,0,Parenting norms are socially constructed. It is a social rule.,4,1,Terms used literally. It is plain language.,4,1,It states the observed behavior. It is descriptive.,4,0,It infers norm from the group. This combines social knowledge with logic.,3,0,It summarizes general regularities broadly. It is not specific to one family.,3,This reflects social expectations of parenting.,"['fact', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",inception/mercury-2.5
"Lying breaks trust, so you should be honest.",0,Moral judgments on honesty are subjective and debatable. There is no objective measure proving this correct.,4,0,"Trust is a social construct governing relationships, not physical physics. It reflects shared human expectations.",4,1,"The words mean exactly what they say without metaphor. It uses plain, ordinary language.",4,0,It prescribes behavior using should indicating a value judgment. It is not merely descriptive of what happens.,4,0,It links premise to conclusion with so logic. The recommendation follows from the stated consequence.,4,0,"This is a general principle about interactions, not a specific observed event. It summarizes broad human behavior patterns.",4,This reflects a social norm about honesty and consequences.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Because they have experience, you should respect elders.",0,Value of experience varies by culture. It is not empirically provable as true or false.,4,0,"Respect for age is a socially constructed rule, not biology. It governs interpersonal dynamics.",4,1,The terms are direct and non-figurative. It states its meaning plainly.,4,0,It suggests a moral obligation with should. It prescribes how one ought to act.,4,0,It draws a conclusion from a reason using because. The duty follows from the premise.,4,0,It generalizes about age groups without referring to specific people. It relies on generalized human experience.,4,This captures a widely held cultural value regarding age.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
Sharing food ensures everyone survives during shortages.,0,Survival strategies are debated across ethics. It is not objectively provable.,4,0,Food sharing is a social practice. It is rooted in collective human norms rather than biological necessity.,4,1,The words describe direct actions without metaphor. It uses clear and ordinary language.,4,0,It implies a moral choice to share. It suggests this behavior is preferable to hoarding.,3,0,It connects action to survival logically. The outcome follows from the method.,4,0,It describes a systemic effect rather than a single meal. It relies on generalized economic logic.,4,This reflects communal values around resource distribution.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Preparation prevents mistakes, so study before tests.",0,Test value is debated. Its success is not universally agreed as objective fact.,3,0,Testing is a social institution. This statement reflects human academic norms.,4,1,It uses plain words describing academic work. There is no metaphor or idiom.,4,0,It implies you should prepare. It advocates a preferred behavior.,3,0,It concludes with so based on preparation logic. The advice follows from the premise.,4,0,It generalizes about study habits rather than one test. It summarizes broad educational outcomes.,4,This advises a common educational practice.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Broken promises hurt, so always keep your word.",0,Moral weight of words is subjective. It is not objectively provable.,4,0,Word-keeping is a social contract. It relies on shared human norms.,4,1,The phrase is literal and non-figurative. It is plain and ordinary.,4,0,It prescribes keeping your word. It uses moral authority.,4,0,It links hurt to duty with so. The duty follows from the consequence.,4,0,"It summarizes a general principle of integrity. It refers to typical promises, not one.",4,This reinforces a basic tenet of social integrity.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Interrupting hurts feelings, so let others finish speaking.",0,Feeling hurt varies. Social norms are not objective facts.,4,0,Conversation norms are social constructs. They govern human interaction.,4,1,The words describe behavior plainly. There is no hidden meaning.,4,0,It suggests a moral preference to wait. It implies you should behave this way.,4,0,It connects harm to behavior with so. The advice follows from the outcome.,4,0,It generalizes about talk rather than a specific chat. It summarizes social dynamics.,4,This promotes a polite norm of conversation.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Effort usually yields results, so work diligently.",0,Work value is subjective. Results are not guaranteed objectively.,4,0,Work ethics are social values. They are human preferences about success.,4,1,It uses standard terms for work. It states the meaning plainly.,4,0,It implies one ought to work hard. It advocates a value.,4,0,It links outcome to advice with so. The recommendation follows from expectation.,4,0,It describes general patterns not specific days. It summarizes labor logic.,4,This suggests a general professional norm.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Pain is bad, so violence is morally wrong.",0,Moral status is subjective. It is not objectively provable.,4,0,Morality is a social construct. It governs human values.,4,1,It uses ordinary words for feelings. It says exactly what it means.,4,0,It makes a judgment about wrongness. It is not merely descriptive.,4,0,It links pain to morality with so. The conclusion follows from the premise.,4,0,It generalizes about pain not specific acts. It summarizes ethical logic.,4,This reflects a shared ethical value about harm.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Listening builds understanding, so hear others out.",0,Value of listening is debatable. It is not objectively measurable.,4,0,Communication norms are human rules. They define relationships.,4,1,It is plain and literal language. It states the advice plainly.,4,0,It suggests a preferred behavior. It implies you should listen.,4,0,It connects purpose to action with so. The action follows from the goal.,4,0,It refers to general conversation not one talk. It summarizes social dynamics.,4,This advises a basic social skill.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
"Skills help employment, so pursue education actively.",0,Economic value of education is debated. It is not objectively guaranteed.,3,0,Jobs are social constructs. This reflects economic norms.,4,1,It uses plain terms for work. It states the meaning clearly.,4,0,It advises active pursuit. It suggests a valued path.,3,0,It links outcome to advice with so. The recommendation follows from expectation.,4,0,It generalizes about skills not one job. It summarizes labor logic.,4,This supports a common economic belief.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",inception/mercury-2.5
