source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
b09a715797510ce08b58434de41c225a5894c38093ef04a2455554ba44db824c:1,257,The customer is always right.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,4,"This is a prescriptive business maxim that cannot be demonstrated to be objectively correct or incorrect; customers are demonstrably not always right about facts. It expresses a belief or value someone wants others to accept, making it an opinion.",social,4,"The statement concerns human commerce, perceptions, and social conventions about how businesses should treat customers. It has no connection to physical, biological, or mathematical properties of the world.",figure of speech,3,"This is a well-known aphorism (coined by retailer Harry Gordon Selfridge) that uses hyperbole — customers are not literally always right. Its meaning is a general principle of deference to customers, not a plain factual claim.",normative,4,"The statement expresses a value or social norm about how businesses ought to treat customers, rather than an empirical regularity that can be observed in the world. It prescribes behavior instead of describing it.",knowledge,3,"The statement is a standalone claim or piece of received wisdom about customer service, not a conclusion derived by combining premises with logic. It is asserted directly rather than reasoned into.",everyday,4,"The statement concerns ordinary situations nearly everyone encounters, such as shopping, complaining about a product, or working in retail. Its content is drawn directly from common commercial experiences.",1,"This is a classic piece of folk wisdom about commerce and interpersonal conduct — a widely shared, culturally transmitted rule of thumb that prioritizes customer satisfaction in service interactions. It reflects socially learned common sense rather than formal or scientific knowledge."
f3b0d0c39961181bafb0e11f99398ff97396caa29e738891f60a137037c02d42:1,206,"The sea is patient, so every coastline eventually loses its battle.","['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,2,"The key claims ('patient' sea, coastline 'losing its battle') are metaphorical and cannot be strictly demonstrated or refuted as stated, even though they allude to the real process of erosion. Because the statement as a whole is a subjective, poetic generalization rather than a verifiable claim, I lean opinion but with low confidence.",physical,3,"Despite the anthropomorphic wording, the statement is fundamentally about the sea, coastlines, and erosion, which are natural phenomena describable by geology and physics rather than human beliefs or conventions. The metaphorical framing keeps me from full confidence.",figure of speech,4,"The sea is personified as 'patient' and the coastline as fighting and 'losing a battle,' so the statement works as personification/metaphor and reads as an aphorism. It clearly does not mean exactly what it says literally.",positive,3,"The statement purports to describe how the world works—that the sea steadily wears away all coastlines—rather than expressing a value, preference, or social norm. Its empirical flavor keeps it positive despite being figurative.",reasoning,3,"The word 'so' explicitly signals an inference: a conclusion about all coastlines is drawn from the premise that the sea is patient. The premise itself is metaphorical, so this is not airtight logic, but the statement's structure is clearly a conclusion derived from a premise.",abstract,2,"Seas and coasts are ordinary sights, but the claim is a universal, long-timescale regularity ('every coastline eventually') that cannot be observed or confirmed through any individual's everyday experience. The generalization over all coastlines across deep time pushes it toward abstract.",0,"While the underlying idea that the sea erodes coastlines is common knowledge, the statement itself is a poetic aphorism built on personification and metaphor rather than a practical, everyday inference, so it is literary expression rather than an example of common sense."
5b67127ffb002271dfa84b92852d24d7685ba053a3e355b98dd0d8b4ec907517:1,103,"Entropy always wins, so tidying the world is a losing battle we are obliged to fight.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The statement blends a scientific principle with a subjective, evaluative conclusion ('we are obliged to fight') that cannot be demonstrated objectively right or wrong. Its aphoristic framing makes it a worldview or attitude rather than a verifiable fact.",physical,3,"The core concept is entropy, a law of thermodynamics describing objective natural processes like decay and disorder that can be measured and derived physically. The sense of obligation is human, but the statement is grounded in a natural regularity.",figure of speech,4,"'Entropy always wins' personifies a physical quantity as a competitor in a contest, and 'losing battle' is a metaphor. The statement is an aphorism built on figurative language rather than plain literal phrasing.",normative,3,"Although it opens with a descriptive claim about entropy, the statement's conclusion—that we are 'obliged' to keep tidying—is a value judgment about what we ought to do. That prescriptive element makes the overall statement normative.",reasoning,4,The word 'so' explicitly derives a conclusion (tidying is a losing battle we must nonetheless fight) from a piece of knowledge (entropy always increases). This is a clear knowledge-plus-logic structure arriving at a conclusion.,everyday,2,"Despite the scientific term 'entropy,' the underlying situation—mess and wear accumulating and requiring continual tidying—is something people encounter in ordinary life. However, the 'always wins' regularity is a scientific abstraction, so the classification is mixed and confidence is limited.",1,"This captures a widely shared intuition that things naturally fall into disorder and that keeping order requires constant, never-ending effort. The thermodynamic vocabulary is essentially a dressed-up expression of everyday wisdom about mess, decay, and chores."
1dd56f0f408bde3de0dba3034814c0c97f32db829584a08888567d1eb1ba0511:1,88,"Rust never sleeps, so keep iron structures dry and painted.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,3,"Rust formation and the effectiveness of keeping iron dry and painted are empirically verifiable claims from chemistry and engineering, not matters of personal preference. Confidence is slightly reduced because the facts are packaged in an aphoristic, advice-giving form.",physical,4,"Rust is an electrochemical oxidation process and corrosion prevention is standard engineering, both governed by natural laws that can be measured and derived. No social construction or human convention is needed to explain the phenomenon.",figure of speech,4,"'Rust never sleeps' is a metaphorical idiom—rust cannot literally sleep—conveying that corrosion proceeds continuously and relentlessly. The second half is plain language, but the prominent idiom makes the statement figurative overall.",normative,2,"Although grounded in a physical regularity, the main clause ('keep iron structures dry and painted') is a prescriptive recommendation about what should be done, fitting the normative label. The statement mixes a descriptive premise with prescriptive advice, which lowers confidence.",reasoning,3,"The word 'so' explicitly links knowledge about continuous rusting to a practical conclusion, meaning the advice is derived by combining knowledge with logic rather than merely reporting an observation. It is a simple inference, so confidence is not maximal.",everyday,3,"Rusty bikes, tools, railings, and fences are common sights, and keeping metal dry or painted are ordinary actions people can take and observe. The regularity is learnable through individual everyday experience rather than only through abstract science.",1,"This is classic human common sense about the physical world: it encodes widely shared, experience-based knowledge that moisture causes iron to rust and that dryness or paint protects metal, and it applies that knowledge to give practical everyday advice."
9ced1d38a058f35db1d09a9724d3955a868bd12d725d1308bc582fc46d898d00:1,249,Justice delayed is justice denied.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,4,"The statement expresses a value judgment about what justice means and requires, and there is no way to objectively demonstrate or falsify the equivalence it asserts. It is a subjective maxim that people may believe or endorse, not a verifiable claim.",social,4,"Justice is a socially constructed concept rooted in human legal systems, norms, and perceptions of fairness, not an objective feature describable by physics or natural law. Its meaning depends entirely on human institutions and agreement.",figure of speech,4,This is a well-known aphorism using a rhetorical parallel construction; delayed justice is not literally identical to denied justice. It compresses an idea into a memorable maxim rather than stating a plain fact.,normative,4,"The statement conveys a judgment about how the legal system ought to treat people, reflecting values and social norms about fairness and timeliness. It does not describe an empirical regularity that can be tested like a scientific law.",knowledge,2,"As stated, it is an asserted observation or belief about justice rather than an explicit chain of premises and logic, so it fits 'knowledge' better. However, because it does compress an implicit inference from delay to denial, I am only somewhat unconfident in this choice.",abstract,3,"While court delays can be encountered in daily life, the statement itself is a general, abstract principle about the nature of justice that cannot be observed or derived solely from individual experience. It functions as a broad maxim rather than a report of a concrete everyday situation.",1,"This is a widely known adage that captures a shared, intuitive human understanding that timely resolution matters for fairness, and it is commonly invoked in everyday discussions of legal and bureaucratic delays, making it an example of human common sense."
5363593a9c23da279e83868726e5b776bc5502b69ef993942a55b287c093efb7:1,186,Constant dripping wears away the stone.,"['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,3,"The erosion of stone by dripping water is an empirically testable physical process, so the claim can be demonstrated correct or incorrect. I am not fully confident only because the statement is a proverb often used loosely or figuratively.",physical,4,"The statement concerns water, stone, and their physical interaction through erosion, which is governed by natural laws and measurable empirically. It does not depend on human beliefs, conventions, or preferences.",figure of speech,3,"This is a classic aphorism/proverb conventionally used to convey that persistent effort, however small, eventually achieves great results. Although the surface claim is also literally true of erosion, the statement's form and typical use make it a figure of speech.",positive,4,"The statement asserts an empirical regularity about nature rather than expressing a judgment, value, or social norm. It describes what happens, not what ought to happen.",knowledge,3,"The statement is a stored observation or generalization about how the world works, not an argument with explicit premises leading to a conclusion. Although it summarizes implicit causal reasoning, it reads as general world knowledge.",everyday,3,"Dripping water and stones are ordinary objects, and people regularly encounter situations like dripping faucets, rain on rocks, or visibly water-worn stones. The regularity is grounded in such everyday experience, though the long timescale of erosion gives it a slightly generalized flavor.",1,"This is a widely known proverb that reflects shared human folk wisdom: it encodes both everyday knowledge of natural erosion and the common-sense principle that small, persistent efforts accumulate into large effects over time."
e38c56f728e61b494c5dee9587f173de2500b8355f15abd6ca56497b8b7c0041:1,230,"A house divided cannot stand, so deeply polarized nations decline.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The claim that deeply polarized nations decline is a sweeping generalization with vague terms ('deeply,' 'decline') that cannot be definitively demonstrated or refuted, making it inherently subjective. While parts could be studied empirically, the statement as framed is an aphoristic belief rather than a verifiable fact.",social,4,"The statement concerns nations, polarization, and political decline, which are all socially constructed concepts about human collective behavior. Nothing here refers to measurable physical or natural-law features of the world.",figure of speech,4,"'A house divided cannot stand' is a well-known metaphor (famously used by Lincoln, rooted in the Bible) in which a literal house stands for a group or polity. The statement relies on this figurative framing to make its point about nations.",positive,3,"The statement asserts a descriptive empirical regularity—that polarization causes decline—rather than prescribing what ought to be valued or done. Although unverifiable and rhetorical in form, it is framed as a claim about how the world works, not a value judgment.",reasoning,3,"The word 'so' signals an inference: the conclusion about polarized nations is derived by analogical reasoning from the aphorism about a divided house. It combines a piece of received wisdom with logical extension to reach a conclusion, rather than merely stating an observation.",abstract,3,The claim concerns macro-level societal outcomes—national polarization and decline—that no individual can observe or confirm through ordinary personal experience. It generalizes far beyond what everyday encounters could establish.,1,"The statement expresses widely shared folk wisdom—that internal division weakens a group and can lead to its failure—an intuition most people absorb from everyday experience with families, teams, and communities, here extended to nations."
a2df3bebf31c1f3383ea9318015ad202b2e6a5a9e19a3cc015121b68f21baf9a:1,282,"Light travels faster than sound, so lightning is seen before thunder is heard.","['fact', 'physical', 'literal language', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The relative speeds of light and sound and the resulting perception of lightning before thunder are objectively measurable and demonstrable, independent of anyone's opinion. This is well-established physics.",physical,4,"The statement refers to objective natural phenomena—the speeds of light and sound—described by physics and empirically measurable. It involves no human beliefs, preferences, or conventions.",literal language,4,"The statement uses plain language that means exactly what it says: light genuinely travels faster than sound and lightning is genuinely seen before thunder is heard. There is no metaphor, hyperbole, or aphorism.",positive,4,"The statement describes an empirical regularity about how the world works, akin to a scientific law. It makes no judgment, value claim, or appeal to social norms.",reasoning,3,"The word 'so' signals an inference: the premise that light travels faster than sound is combined with logic to derive the conclusion that lightning is seen before thunder is heard. It is more than a bare observation because it explicitly links cause to effect, though it is fairly simple reasoning.",everyday,3,"Thunderstorms are common experiences, and anyone who has observed one can directly notice seeing lightning before hearing thunder. While the underlying speed facts come from physics, the conclusion itself is observable in ordinary life.",1,This is a classic piece of everyday human common sense: people without formal physics training commonly know from experience and general knowledge that lightning is seen before thunder is heard during a storm.
e0e21d7dc3a583db077b28775a7ffeb3a795938417cb5925d954f21b38be40f9:1,130,"Because forests absorb carbon dioxide, we should preserve old-growth forests.","['opinion', 'physical', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"While the premise that forests absorb carbon dioxide is a verifiable fact, the overall statement hinges on the conclusion 'we should preserve old-growth forests,' which is a value judgment that cannot be proven objectively right or wrong. Since the core claim depends on values, the statement as a whole is opinion.",physical,2,"The statement's subject matter is a natural, biological process (forests absorbing CO2) that can be measured empirically. However, the recommendation to preserve forests involves human preferences and policy, which makes the classification somewhat mixed and lowers my confidence.",literal language,4,"The statement uses plain, direct language with no metaphor, hyperbole, or other figurative device. It means exactly what it says.",normative,4,"Despite being supported by an empirical premise, the statement culminates in an explicit 'should' prescription about what ought to be done. This makes it a value-laden normative claim rather than a purely descriptive one.",reasoning,4,"The word 'because' explicitly signals an inferential structure: a factual premise (forests absorb CO2) is combined with implicit logic to reach a conclusion (preserve old-growth forests). It is an argument, not just a standalone observation.",abstract,2,"Although forests themselves are familiar, the claim rests on scientific regularities (carbon absorption and its climate significance) that cannot be observed or confirmed solely through ordinary personal experience. The general policy conclusion also goes beyond any specific everyday situation, though the familiarity of forests makes me only somewhat confident.",0,"Although the factual premise is widely known, the statement is a science-informed policy argument that depends on knowledge of the carbon cycle and a debatable value judgment about conservation, rather than the basic, intuitive practical judgment that characterizes human common sense."
9e36e60cc0a5f7f5c30da31514dea2edd527a62bb96317b11c76f446e9a117a5:1,247,Beauty is in the eye of the beholder.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The claim that beauty depends on the perceiver is a stance about aesthetics that cannot be objectively demonstrated or refuted; it is inherently subjective. While widely shared, it remains a perspective rather than a verifiable fact.",social,4,"Beauty concerns human perception, preferences, and culturally shaped standards rather than any measurable physical property of objects. It is entirely a product of human experience.",figure of speech,4,"This is a well-known proverb in which 'the eye of the beholder' is a metaphor for personal judgment, not a literal claim about vision. It functions as an aphorism.",normative,3,"The statement concerns aesthetic values and personal judgments rather than an empirical regularity or scientific law. It addresses how value judgments work, not an observable world regularity.",knowledge,3,"It is a standalone observation about how people perceive beauty, offered as a piece of folk wisdom. It does not present a conclusion derived by combining premises with logic.",everyday,3,"People regularly encounter disagreements about what is attractive, appealing, or beautiful in ordinary life, and this saying captures that common experience. It is not a deep theoretical regularity beyond individual experience.",1,"This is a classic folk aphorism expressing a widely shared understanding that aesthetic judgments are subjective and vary from person to person, making it a clear example of human common sense."
775d5f521f6aadcf89dc98e129b353f7e7124c784ed91662458fac147818c6ab:1,232,"Old habits die hard, so traditions outlive the reasons that created them.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"This is a broad folk generalization about habits and traditions that cannot be definitively demonstrated or refuted; it is a belief people hold and share rather than an objectively verifiable fact. Confidence is moderate because aspects (like habit persistence) could be studied empirically, but the claim as stated is not demonstrable.",social,4,"Habits, traditions, and reasons are human beliefs, behaviors, and socially constructed phenomena, not measurable physical features of the world. The statement is entirely about human social experience.",figure of speech,4,"'Old habits die hard' is a well-known aphorism; habits do not literally die, so the statement relies on figurative, proverb-like language to convey its point.",positive,3,"The statement describes how things supposedly are (traditions persisting beyond their original purposes), which is a claim about an empirical regularity, not a judgment about how things should be. Confidence is moderate since it is folk wisdom rather than an established law.",reasoning,4,"The word 'so' explicitly signals an inference: the conclusion that traditions outlive their reasons is derived by combining the premise that habits are persistent with an analogical step. The statement is structured as an argument, not a bare observation.",everyday,3,"Habits and traditions are things people routinely encounter in ordinary life, and the insight is the kind of generalization individuals commonly form from personal and shared experience. Confidence is moderate because the claim generalizes across society rather than a single observed case.",1,"This is a proverb-like piece of folk wisdom that most people readily recognize and apply, capturing a shared intuitive understanding of why practices persist even after their original purpose is forgotten."
e5b2c3cb7e64c7d688f61a1bc170e423b6a54b3801f531eec04751cd9da9edcd:1,228,"The pen is mightier than the sword, so ideas outlive the armies that fight them.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,The claim that ideas are 'mightier' than force is a value-laden aphorism whose truth cannot be objectively demonstrated or refuted; it reflects a perspective or belief rather than a verifiable fact.,social,4,"The statement is about human ideas, writing, armies, and their social influence over history — all constructs of human culture, not measurable natural phenomena or physical laws.",figure of speech,4,'The pen is mightier than the sword' is a famous metaphor/aphorism in which the pen stands for ideas and writing and the sword stands for military force; it is not meant literally.,normative,3,"It expresses a belief and value judgment about the enduring power of ideas over violence, rather than stating an empirical regularity or scientific law that can be tested.",reasoning,3,The word 'so' explicitly signals an inference: a general maxim is offered as a premise from which the conclusion that ideas outlive armies is drawn by combining accepted wisdom with logic.,abstract,3,"Although pens and writing are familiar objects, the claim is a sweeping generalization about history and the survival of ideas across generations, which cannot be observed or confirmed through ordinary individual experience.",1,"This is a widely known proverb expressing shared folk wisdom that most people intuitively understand and accept without specialized knowledge, making it an example of culturally transmitted common sense."
cde1e3f11436a1a89733618868d6aa8b7f281c35ea3508cb8f932cdd415f4d46:1,251,Good fences make good neighbors.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The statement is a generalization about human relations that cannot be objectively demonstrated to be true or false in all cases; some neighbors thrive with fences while others do not. It is a subjective belief people hold and pass on, so I classify it as opinion.",social,4,"Although a fence is a physical object, the claim concerns neighborly relations, property conventions, and social harmony, all of which are human constructs. The meaning of 'good neighbors' is entirely socially defined.",figure of speech,4,"This is a well-known aphorism/proverb, and 'fences' often stands metaphorically for boundaries in general rather than only literal wooden or wire barriers. Its force comes from its figurative, proverbial form.",positive,2,"Grammatically, the statement asserts a claimed regularity (fences lead to good neighbor relations) rather than issuing a prescription like 'build fences.' I am only somewhat confident because it is frequently used normatively to endorse boundary-setting.",reasoning,2,"The proverb presents a conclusion (boundaries produce good relations) that implicitly combines everyday observations with an inferred cause-and-effect logic. However, it is stated as a bare claim, so I am only somewhat confident it counts as reasoning rather than stored knowledge.",everyday,3,"Fences, property lines, and neighborly relations are things people directly encounter in ordinary life, and the wisdom can be learned from everyday experience. It is somewhat generalized, but its subject matter is firmly rooted in common daily situations.",1,"This is a classic piece of folk wisdom that encodes widely shared, intuitive understanding of social life: clearly defined boundaries reduce disputes and misunderstanding, thereby preserving good relationships between neighbors."
3c7f2372bf2be0df04a1547fc185b0b008aedec90541976738d9620d7c7daebc:1,264,"Since criminals weigh consequences, harsher sentences reduce crime rates.","['opinion', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,3,"The statement makes an empirical causal claim about deterrence that could in principle be tested and shown true or false with crime data, regardless of anyone's opinion. I am somewhat confident because although the claim is contested in criminology, it is still objectively verifiable in nature.",social,4,"Crime, sentencing, and deterrence are socially constructed concepts defined by legal systems and human behavior, not by natural laws or physical measurement. The claim is entirely about human institutions and decisions.",literal language,4,"The statement uses plain, direct language with no metaphor, hyperbole, or aphorism; it means exactly what it says about consequences and sentences.",positive,4,"The statement describes a hypothesized cause-and-effect regularity in the world (harsher sentences lead to lower crime), not a value judgment about what should be done. There is no 'ought' or prescriptive element.",reasoning,4,"The statement follows an explicit 'since X, therefore Y' structure, combining a premise about criminal decision-making with logic to reach a conclusion about crime rates. It is an inference, not a direct observation.",abstract,3,"While individuals may encounter crime or punishment, the claim concerns an aggregate relationship between sentencing policy and overall crime rates that cannot be confirmed through ordinary personal experience. It requires systematic social-scientific analysis.",1,"The statement reflects a widespread folk intuition that people respond to incentives and avoid actions whose expected costs are high, which underlies common beliefs about deterrence, even though its empirical validity is debated among experts."
a7060dc6cd10267c0e04dcafeabc7c1b526240009151cf8d84846a003cf47ad4:1,245,The pen is mightier than the sword.,"['opinion', 'social', 'figure of speech', 'normative', 'knowledge', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,4,"The claim that writing is more powerful than violence is a subjective, value-laden belief that cannot be objectively demonstrated or falsified. It is a classic expression of opinion rather than verifiable fact.",social,4,"The statement concerns human influence, ideas, persuasion, and values rather than measurable physical properties or natural laws. Its meaning exists entirely within the realm of human social experience.",figure of speech,4,This is a famous aphorism in which 'pen' metaphorically stands for written communication and 'sword' for military force. Neither object's physical might is literally being compared.,normative,3,"Rather than stating an empirical regularity or scientific law, the statement expresses a judgment or belief about the value and power of ideas versus force. It reflects a cultural conviction, not a testable regularity.",knowledge,3,"The statement is a distilled observation about the world—that ideas outlast or outweigh force—asserted directly, without presenting any explicit logical argument or derivation. It functions as received wisdom rather than a reasoned conclusion.",abstract,3,"Although pens and violence are familiar everyday things, the claim itself is a broad generalization about history and power that cannot be verified through any individual's ordinary experience alone.",1,"This is a widely known proverb expressing shared folk wisdom that persuasion and ideas ultimately have more influence than force, and it requires cultural understanding of metaphors and values to interpret, so it qualifies as human common sense."
62040459138830f20405c54b11a4ac5c0c463fd0f59f323acb32f6a5b9d1cffb:1,182,"Where there's smoke, there's fire.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,2,"The statement makes an empirical claim about a correlation between smoke and fire that is testable and not inherently subjective, so it is fact-like. However, it is a loose heuristic that admits counterexamples (e.g., smoke machines), which lowers my confidence.",physical,3,"Smoke and fire are objective physical phenomena governed by natural processes, so the literal content is physical. I am not fully confident because the proverb's typical figurative use points to human affairs like rumors and reputations.",figure of speech,3,"This is a canonical proverb/aphorism, usually employed figuratively to suggest that signs or rumors indicate an underlying reality. I am not maximally confident because the sentence also admits a plain literal reading about actual smoke and fire.",positive,3,"The statement asserts an empirical regularity (smoke is evidence of fire) rather than expressing a value, preference, or social norm. Some doubt remains because it functions as a folk heuristic rather than a strict scientific law.",reasoning,2,"The proverb's core function is inferential: it tells you to conclude the presence of fire from the observation of smoke, combining observation with logic. It borders on being a stored empirical regularity (knowledge), so my confidence is limited.",everyday,3,"Both the literal scenario (noticing smoke and inferring fire) and the figurative scenario (treating rumors as signs of truth) are situations people commonly encounter in ordinary life. The claim is a broad generalization, but one grounded in everyday experience rather than abstract theory.",1,"This is a classic proverb that encodes a shared, everyday inferential habit: using an observable cue (smoke) to conclude the likely presence of a hidden cause (fire). While it is a fallible heuristic rather than a guaranteed truth, it reflects exactly the kind of practical, culturally transmitted reasoning that constitutes human common sense."
6fe86ffca2912fdbf033221a77993bc0e68d2efc4605817208e13f34644fa873:1,237,"The squeaky wheel gets the grease, so loud minorities end up shaping policy.","['opinion', 'social', 'figure of speech', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,opinion,3,"The claim that loud minorities shape policy is a debatable generalization about social dynamics that cannot be cleanly demonstrated or refuted as stated, making it a belief someone holds rather than a verifiable fact. I am somewhat confident because parts of it (e.g., that vocal groups exert influence) have some empirical support, but the aphorism-based framing keeps it subjective.",social,4,"The statement concerns human behavior, perceptions, and political institutions like policy-making, all of which are socially constructed rather than physical or natural phenomena. This is very clear from the content.",figure of speech,4,"The statement is built around the well-known aphorism 'the squeaky wheel gets the grease,' which is a metaphorical idiom, not literal mechanical advice. Its meaning is figurative, describing attention-seeking behavior.",positive,3,"The statement describes a purported empirical regularity about how policy outcomes arise, without expressing approval, disapproval, or how things ought to be. I am somewhat confident because it is vague and could carry an implicit critical tone, but no explicit value judgment is made.",reasoning,3,The word 'so' signals an inference: the aphorism serves as a premise from which the conclusion about loud minorities shaping policy is drawn. I am somewhat confident because the reasoning is loose and aphorism-based rather than rigorous logic.,abstract,2,"While the underlying idea of noisy complainers getting attention is encountered in daily life, the conclusion is a broad societal regularity about policy formation that cannot be established solely through an individual's ordinary experiences. I am somewhat unconfident because people do regularly encounter vocal advocacy and its perceived effects.",1,"This is a classic piece of folk wisdom: the shared, intuitive understanding that those who complain loudest or are most vocal tend to get attention and accommodation, applied here to a familiar social-political pattern."
e1509f2ccf7bc49e84a05c690a1e9944c3fa8660ea73831b7f22b201999b502e:1,278,"Since democracies answer to voters, democracies rarely go to war with each other.","['opinion', 'social', 'literal language', 'positive', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,3,"The statement makes an empirical claim about how democracies behave that could in principle be verified or falsified by examining historical records of wars, even though 'rarely' is somewhat fuzzy. I am somewhat confident because the claim is testable, but its vagueness and contested status in political science introduce some uncertainty.",social,4,"Democracies, voters, and war are all human social and political constructs, not measurable physical phenomena governed by natural laws. This is clearly a claim about socially constructed institutions and behavior.",literal language,3,"The statement uses plain, ordinary language making a direct claim, with no metaphor, hyperbole, or aphorism. 'Answer to voters' is a standard idiom for political accountability, but it functions as literal description here, so I am somewhat rather than fully confident.",positive,4,"The statement describes a purported empirical regularity (the 'democratic peace' pattern) rather than expressing a value judgment about what ought to happen. It asserts how the world is, not how it should be.",reasoning,4,"The word 'since' signals an inferential structure: a conclusion (democracies rarely fight each other) is derived from a premise (democracies are accountable to voters) via logical argument. This is explicitly a piece of reasoning, not a bare observation.",abstract,4,"Inter-state war between democracies is not something ordinary people encounter or could observe through daily experience; it is a large-scale geopolitical regularity studied in political science. The claim generalizes over many historical cases, far beyond individual experience.",0,"This statement is a piece of specialized political science reasoning (democratic peace theory) that requires knowledge of government structures and international history; it is not the kind of practical, everyday judgment about ordinary situations that constitutes human common sense."
d146317a481038473736a7d145a5a649f5d3d1b1ff17b60c55b0ab156bde566f:1,70,"Since the US voting age is eighteen, a seventeen-year-old cannot legally vote there.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,z-ai/glm-5.3-flash:batch,fact,4,"The claim is objectively verifiable by consulting US law, which sets the voting age at eighteen, so it can be demonstrated correct or incorrect independently of anyone's opinion. (Minor local-election exceptions do not change that it is a checkable factual claim.)",social,4,"Voting age is a legally defined, human-made rule rather than a feature measurable by physics, biology, or other natural laws. Its existence and force come entirely from social convention.",literal language,4,"The sentence uses plain, ordinary wording with no metaphor, hyperbole, or idiom, and means exactly what it says.",normative,3,"The statement's content is a legal convention that prescribes who may vote, which falls under social norms/conventions rather than empirical regularities or scientific laws. I am somewhat unconfident because it descriptively reports the rule rather than expressing a value judgment.",reasoning,4,The word 'since' signals an inference: it combines the known rule (US voting age is eighteen) with simple logic (seventeen is less than eighteen) to reach the conclusion that a seventeen-year-old cannot legally vote.,everyday,3,"Voting eligibility is a familiar civic matter people can readily encounter in ordinary life, such as a seventeen-year-old wanting to vote in an election. It is the kind of scenario individuals experience or learn about directly.",1,"This is an example of human common sense because it draws on widely known social/legal conventions (the voting age) plus a trivial logical step, the kind of everyday knowledge-and-inference blend most people apply effortlessly."
