source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
c44f9f63fdfb9f21ada43f470a105ff7837fd6ba04ab385534177942f98e55c9:1,75,"Because bribery is illegal, an official accepting money for favors commits a crime.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"In any given legal system, bribery is defined as illegal and accepting money for favors is a criminal act; this can be verified against statutes, independent of personal opinion.",social,4,"Bribery, crime, and official duties are all socially constructed legal and institutional concepts, not features of the physical or natural world.",literal language,4,"The sentence uses plain, ordinary legal terminology ('bribery,' 'illegal,' 'commits a crime') without metaphor, hyperbole, or aphorism.",normative,3,"Although phrased as a factual legal claim, it relies on socially established rules and norms defining bribery as illegal, making it normative rather than an empirical regularity.",reasoning,4,"The statement presents a conclusion ('commits a crime') explicitly derived from a premise ('bribery is illegal') using the causal connector 'because,' which is a logical inference.",everyday,3,"People routinely encounter news, discussions, or workplace examples of corruption and bribery, making this a situation that could be encountered in ordinary life rather than a purely abstract regularity.",1,"It reflects a widely shared, everyday understanding that taking money for official favors is illegal and constitutes a crime, which most people accept as basic common sense."
72c421b9d1e2fccf9b2c2f2c065595345629665300d42ff7e25550e1228e2899:1,76,"Since US criminal juries must be unanimous, one dissenting juror prevents a conviction.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"The statement accurately describes a verifiable legal requirement in the US criminal justice system and its logical consequence, making it objectively demonstrable. Confidence is very high because this is a well-established legal principle.",social,4,Criminal jury requirements are entirely human-constructed legal rules governing judicial proceedings. Confidence is very high as this clearly belongs to the domain of social institutions.,literal language,4,"The statement uses plain, direct language to describe a legal rule and its direct consequence without any metaphor or figurative expression. Confidence is very high.",positive,3,"The statement describes an existing legal rule and its empirical consequence rather than expressing a value judgment about whether the rule is good or bad. Confidence is somewhat high, though one could argue the rule itself is normative in origin; however, the statement merely reports the rule's existence and effect.",reasoning,4,The statement presents a conclusion ('one dissenting juror prevents a conviction') that is logically derived from the premise ('juries must be unanimous'). Confidence is very high because the structure is explicitly deductive.,abstract,4,The statement concerns a specialized legal institutional rule that most people do not encounter in their ordinary daily lives. Confidence is very high as jury unanimity requirements are not part of routine personal experience.,1,"While the specific legal rule is institutional knowledge, the logical inference that unanimity requires everyone to agree—so one dissenter blocks the outcome—is a straightforward piece of common-sense reasoning accessible to most people."
7a1d54379613c033d811c72d46051aae0ec82b4d56b9e29ae0a353edfb54a617:1,78,"Since trademarks protect brand names, selling fake branded goods as genuine is illegal.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,Trademark law objectively prohibits selling counterfeit goods as genuine; this can be verified by consulting statutes and legal precedents. It is not a matter of personal opinion.,social,4,"Trademarks and the legality of selling counterfeit goods are entirely human-constructed legal and commercial institutions, not features of the natural world.",literal language,4,"The statement uses plain, direct language with no metaphor, hyperbole, or aphorism; it means exactly what it says.",positive,3,"The statement describes what the law actually is (selling counterfeit goods as genuine is illegal), which is an empirical/legal regularity rather than a prescription of what should be. However, because law is itself a normative social construct, there is slight ambiguity, reducing confidence.",reasoning,4,"The statement explicitly combines a premise (trademarks protect brand names) with a logical conclusion (therefore selling fake branded goods as genuine is illegal), signaled by the word 'since.' This structure presents a derived conclusion rather than a bare observation.",everyday,3,"People commonly encounter branded goods and counterfeit products in ordinary shopping experiences, making this relatable to daily life. However, the specific legal reasoning behind trademark law is somewhat beyond casual observation, slightly lowering confidence.",1,"Most people understand through everyday experience that brands are legally protected and that selling fakes as real is against the law, making this a widely shared piece of common-sense knowledge."
688d7b6efcbf92d1e0bb9eef5675a21ae85ad5266669e39ee46945f625d1618d:1,77,"Because leap years add a day to February, February then has twenty-nine days.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"The statement describes a verifiable rule of the Gregorian calendar: leap years add February 29, making February have 29 days. This can be objectively confirmed or refuted.",social,3,"Calendars are human-constructed systems for organizing time; the leap year rule is a socially agreed-upon convention, not a law of physics or biology. However, it is grounded in the astronomical reality of Earth's orbital period, which introduces some ambiguity.",literal language,4,"The statement uses plain, direct language with no metaphor, hyperbole, or figurative expression; it means exactly what it says.",positive,3,"The statement describes how the calendar system works as an empirical regularity rather than prescribing how it should work. Though the calendar itself is a social convention, the statement is descriptive rather than evaluative.",reasoning,3,"The statement uses 'because...then...' to present a causal chain: leap years add a day, therefore February has 29 days. This is a conclusion derived by combining the knowledge of the leap year rule with simple arithmetic.",everyday,4,"People encounter leap years and the date February 29 in ordinary life through calendars, scheduling, and date-related conversations, making this part of common everyday experience.",1,"Most people who use a calendar know that leap years occur and that February gains an extra day (February 29) during those years, making this widely shared, easily observable knowledge."
a6999383209e94a1d637c29d76ee8af68020164f6b294c38dc496332e1007df0:1,79,"Because a US senator serves six years, a senator elected in 2020 serves until 2027.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"The statement makes a verifiable claim about the US Senate term length and election dates, which can be checked against constitutional provisions; it is demonstrably correct that a senator elected in 2020 would serve until January 2027.",social,4,"The six-year Senate term is a socially constructed rule established by the US Constitution, not a natural or physical law.",literal language,4,"The statement uses plain, straightforward language about Senate terms and election years with no metaphor, hyperbole, or figurative expression.",positive,4,"The statement describes an empirical regularity about how Senate terms work (a factual description of institutional rules), not a value judgment or prescription about how things should be.",reasoning,4,The statement explicitly uses 'because' to combine the knowledge that Senate terms are six years with arithmetic to derive the conclusion that a senator elected in 2020 serves until 2027.,everyday,3,"Information about Senate elections and terms is commonly encountered in news, civic education, and everyday political discussion, though not everyone follows politics closely.",1,"This is a straightforward application of arithmetic (2020 + 6 = 2026, with the term beginning in January 2021 and ending in January 2027) to widely known civic knowledge about US Senate terms, which most Americans encounter through education and media."
ab6b649e457df07088d1a302457de9c7e8b4b2ce5cd908349f68856f97691d43:1,80,"Since tenants owe rent by contract, a tenant who stops paying can be legally evicted.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"Whether a tenant can be legally evicted for non-payment of rent is verifiable through legal statutes and court procedures, making it objectively demonstrable. It does not depend on personal opinion.",social,4,"Rent, contracts, and eviction are entirely human-created legal and social constructs governing landlord-tenant relationships. They have no basis in physical or natural laws.",literal language,4,"The statement uses plain, straightforward legal and contractual terminology without any metaphor, hyperbole, or figurative expression. Every word means exactly what it says.",positive,3,"The statement describes what the law actually permits (eviction for non-payment), making it a positive claim about existing legal rules. However, the word 'owe' carries a slight normative connotation of obligation, which slightly reduces confidence.",reasoning,4,"The statement explicitly combines a premise (tenants owe rent by contract) with a logical conclusion (non-payment leads to legal eviction), using 'Since...can be' structure. It presents a derived conclusion rather than a simple observation.",everyday,3,"Renting, paying rent, and eviction are situations many people encounter or hear about in ordinary life. However, the legal reasoning aspect makes it slightly less purely experiential, reducing confidence slightly.",1,"It is widely understood in most societies that failing to pay rent can lead to eviction, as this is a basic and commonly known consequence of rental agreements. Most adults encounter or are aware of this principle through everyday life or general knowledge."
e5585e310f6164ccf5dd69eec05e39bac843d97d415918ad3ac7bd5ffee0ea20:1,81,"Time and tide wait for no one, so finish tasks before deadlines strike.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,4,The statement expresses a prescriptive view about how people should act toward deadlines; it cannot be empirically verified as objectively true or false.,social,4,"It concerns human behavior, deadlines, and social expectations rather than natural or physical phenomena.",figure of speech,4,"It uses the proverb ""Time and tide wait for no one"" and personifies deadlines as striking, which are figurative expressions.",normative,4,"It issues advice and implies a value judgment about what one ought to do, rather than describing an empirical regularity.",reasoning,3,"It combines the premise that time passes inexorably with the conclusion that tasks should be finished before deadlines, presenting a reasoned recommendation.",everyday,4,Deadlines and task management are routine aspects of daily life encountered by most people.,1,"The advice to finish tasks before deadlines is a widely shared, practical guideline rooted in everyday experience."
2d41aff78b11e19fd3ffbc68cf49f6a4708db16de56bf2f1ef0aac958924b522:1,82,"Since water always seeks the lowest ground, build homes above the floodplain.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,3,"The recommendation to build homes above the floodplain is a prescriptive suggestion rather than a verifiable fact; while the premise about water is factual, the imperative 'build homes above the floodplain' reflects a value judgment about what one should do.",physical,4,"The statement concerns water flow, gravity, and floodplains, all of which are governed by physical/natural laws rather than social constructions.",literal language,4,"The phrase 'water always seeks the lowest ground' is a plain, literal description of gravity-driven water movement, and the building recommendation is straightforward advice.",normative,4,"Although it contains a positive observation about water, the overall statement issues a normative prescription ('build homes above the floodplain'), expressing what ought to be done.",reasoning,4,"The statement combines the knowledge that water flows downhill with the logical conclusion that homes should therefore be built above the floodplain, presenting a derived recommendation.",everyday,3,"Building a home and avoiding floods are situations many people could encounter in ordinary life, though not everyone directly experiences floodplain decisions.",1,"It is common sense that because water flows downhill and collects in low-lying areas, one should avoid building a home in those areas to reduce flood risk."
a3c2724d99df65cf9c38dfa1831f06d01afa3055005f697ac47ea647dbbaa4a7:1,83,"Because germs spread like wildfire, everyone should wash their hands often.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,4,"The statement includes a prescriptive claim ('everyone should wash their hands often') which expresses a value judgment about what people ought to do, making it inherently subjective. While the premise about germs spreading is factual, the overall statement is an opinion.",physical,3,"The core reasoning is based on biological facts about how germs spread, which is a physical/biological phenomenon. However, the recommendation to wash hands introduces a social element, slightly reducing confidence.",figure of speech,4,"The phrase 'spread like wildfire' is a simile comparing the spread of germs to the rapid spread of fire, which is a classic figure of speech (hyperbole/simile).",normative,4,"The statement contains 'everyone should wash their hands often,' which is a prescriptive judgment about what people ought to do, making it normative rather than a purely descriptive statement.",reasoning,4,"The statement presents a conclusion ('everyone should wash their hands often') derived from a premise ('germs spread like wildfire'), combining knowledge about germ transmission with a logical recommendation.",everyday,4,"Handwashing and germ transmission are encountered in ordinary daily life, such as before meals, after using the restroom, or during cold and flu season.",1,"The statement reflects widely shared, everyday knowledge that germs spread easily and that handwashing is a basic hygiene practice to prevent illness, which most people would readily accept as common sense."
25b21b79344bde8ef7b132697d019ed441ae5db6cb66e86af9db21c72d940dea:1,84,"An ounce of prevention is worth a pound of cure, so vaccinate early.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,4,The statement presents a value judgment ('is worth') and a recommendation ('vaccinate early') that cannot be objectively demonstrated true or false. It reflects a subjective stance on the relative value of prevention versus cure.,social,4,"While vaccination involves biology, the statement is about a belief regarding the value of prevention and a normative recommendation about behavior, which are socially constructed judgments rather than purely physical observations.",figure of speech,4,'An ounce of prevention is worth a pound of cure' is a well-known proverb/aphorism that uses figurative weight measurements (ounce and pound) to convey a general principle about prevention.,normative,4,"The statement makes a value judgment about what is 'worth' more and issues a directive ('vaccinate early'), both of which are normative claims about what should be done.",reasoning,4,"The statement presents a conclusion ('vaccinate early') that is arrived at by combining the general principle (prevention is better than cure) with an implied logical step, making it an argument rather than a simple observation.",everyday,3,"Vaccination is a common experience that most people encounter in ordinary life (childhood vaccinations, flu shots, etc.), making this an everyday topic. However, the proverbial framing adds some abstraction.",1,"The idea that prevention is better than cure is widely regarded as common sense, and vaccination is a well-known preventive health measure that most people encounter in daily life, making this a common-sense statement."
ec0c912920eba8a9cf7d387f116ea47ca9cceef84f74f27c0c84d85a3f2eab84:1,85,"A chain is only as strong as its weakest link, so inspect every part.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,3,"The underlying principle that a system's reliability is limited by its weakest component can be demonstrated in engineering and logic. However, since it is phrased as a proverb, there is slight ambiguity, so I'm somewhat confident.",physical,3,"The concept of a chain's strength being determined by its weakest link is rooted in physics and engineering. The advice to inspect every part also relates to physical maintenance, though the proverb is often applied socially.",figure of speech,4,'A chain is only as strong as its weakest link' is a well-known aphorism/proverb. It uses the image of a chain metaphorically to convey a general principle about systems.,normative,4,The statement prescribes an action ('inspect every part') based on a value judgment about thoroughness and diligence. It tells you what you should do rather than merely describing what is.,reasoning,4,The statement presents a conclusion ('inspect every part') that is derived by combining the knowledge that a chain's strength depends on its weakest link with the logic that therefore all parts matter.,everyday,3,"Chains and their links are familiar objects in everyday life, and the advice to inspect parts is practical. However, the proverb is often applied to abstract systems, so it straddles both categories.",1,"This is a widely known proverb that expresses a common-sense principle: a system's overall reliability depends on its most vulnerable component, so one should be thorough. Most people would recognize and agree with this advice."
212ae08ee2e04bfbf7e5afead1f79485350647d640d00ee665e8bbf0cbb5d09c:1,87,"You reap what you sow, so plant seeds only in fertile soil.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,4,"The statement is inherently subjective and metaphorical; it cannot be empirically demonstrated to be true or false. It expresses a value judgment about how one should act, not a verifiable fact.",social,4,"Although it uses agricultural imagery, the statement refers to human beliefs, values, and socially constructed wisdom about effort and reward. It is a human-originated proverb, not a description of physical or natural laws.",figure of speech,4,The statement is an aphorism that uses the metaphor of sowing seeds and fertile soil to convey advice about effort and circumstances. It is not meant to be taken literally as agricultural instruction.,normative,4,"The statement prescribes how one should behave ('plant seeds only in fertile soil'), expressing a value judgment and social norm. It does not describe an empirical regularity or scientific law.",reasoning,3,The statement combines the observation that actions have consequences ('you reap what you sow') with a logical inference about how to act on that basis ('so plant seeds only in fertile soil'). The 'so' connector explicitly signals a conclusion drawn from prior knowledge.,everyday,3,"The underlying advice about effort and choosing favorable conditions is something people encounter in daily life. However, the metaphorical framing makes it slightly abstract, which is why confidence is moderate.",1,"This statement expresses a widely recognized proverb about effort, consequences, and choosing the right conditions, which aligns with common human wisdom passed down through everyday experience and cultural tradition."
6952285045a436d95c6ab2e81de0b43b7192465dc5cd2255605a3f583db3df44:1,86,"Gravity never sleeps, so never leave heavy objects balanced on high ledges.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"Gravity acting continuously and heavy objects falling from ledges are objectively demonstrable physical phenomena, not matters of subjective opinion.",physical,4,"The statement refers to gravity and the physical behavior of objects at height, which are governed by natural laws of physics rather than social constructs.",figure of speech,4,"""Gravity never sleeps"" is a personification/metaphor since gravity does not literally sleep; it is an aphoristic way of saying gravity acts continuously.",normative,3,"Although it references a physical regularity (gravity), the statement's core purpose is prescriptive advice (""never leave heavy objects...""), expressing a value-laden safety norm rather than merely describing the world.",reasoning,4,"The statement combines the knowledge that gravity acts continuously with the logical conclusion that one should therefore not leave heavy objects balanced precariously, presenting a derived practical conclusion.",everyday,4,"Placing objects on shelves, ledges, or high surfaces is a common situation people encounter in daily life, making this practical, everyday advice.",1,"This is a quintessential piece of human common sense: people routinely understand that gravity will cause unsecured heavy objects on high ledges to fall and potentially cause injury or damage, so securing or removing them is basic practical wisdom."
1dd56f0f408bde3de0dba3034814c0c97f32db829584a08888567d1eb1ba0511:1,88,"Rust never sleeps, so keep iron structures dry and painted.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,3,"Rust is an ongoing chemical process (oxidation) that occurs in the presence of moisture and oxygen, which is objectively demonstrable. However, 'never sleeps' is figurative, and the advice to keep structures dry and painted is a practical recommendation, making the overall statement blend fact with guidance, hence moderate confidence.",physical,4,"Rust (iron oxide formation) is a chemical/physical process governed by natural laws of oxidation. The prevention methods (keeping dry, painting) relate to material science and engineering.",figure of speech,4,'Rust never sleeps' is a personification/metaphor attributing the human quality of sleeping to a chemical process. The overall statement is structured as an aphorism or proverb.,normative,3,"While the observation about rust is positive (describing an empirical regularity), the statement's main thrust is the imperative 'keep iron structures dry and painted,' which is a normative recommendation or prescription for action.",reasoning,4,"The statement presents a conclusion: because rust is a continuous process (knowledge), one should protect iron structures (logical inference). The 'so' explicitly connects the observation to the derived recommendation.",everyday,4,"People commonly encounter iron structures (fences, railings, tools, cars) and observe them rusting in daily life. Maintaining them by painting or keeping them dry is an ordinary practical activity.",1,"This is a widely known piece of practical wisdom: rust is a continuous process, and protecting iron from moisture prevents deterioration. Most people encounter rust in daily life and understand the basic protective measures, making this a classic example of everyday common sense."
9c0ef1c3257d9b5000a3f7f3a90d726449a9c3e1c8ffc6dbe4c0d15fc6a623d6:1,89,"The sun is a slow poison, so wear sunscreen when outdoors.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"The claim that UV radiation from the sun causes cumulative skin damage is scientifically demonstrable, and the advice to wear sunscreen follows from established dermatological evidence. Though phrased dramatically, the underlying assertion can be verified objectively.",physical,4,"The statement concerns ultraviolet radiation, biological tissue damage, and the protective function of sunscreen, all of which are grounded in physics and biology rather than social constructs.",figure of speech,4,"Calling the sun ""a slow poison"" is a metaphor/hyperbole; the sun is not literally a poison, but the phrase figuratively emphasizes the gradual, cumulative harm of UV exposure.",normative,3,"While the first clause describes an empirical effect, the overall statement functions as a prescription (""so wear sunscreen""), conveying a value-based recommendation about what one ought to do. The normative force of the advice slightly outweighs the purely descriptive element.",reasoning,4,"The statement combines an observation about sun damage with a logical inference (""so"") to arrive at the conclusion that one should wear sunscreen, making it a clear example of reasoning rather than a bare observation.",everyday,4,"Going outdoors and applying sunscreen are routine activities that most people encounter regularly, making this a straightforward everyday situation.",1,"Knowing that prolonged sun exposure can harm the skin and that sunscreen provides protection is widely shared practical knowledge that most people acquire through ordinary life experience, making it a clear instance of human common sense."
9189a005b1d5879fe4625a63c2da01ac2694ba574b81a3b12f3f5c2b66ea8042:1,90,"Make hay while the sun shines, because damp crops rot in storage.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"The claim that damp crops rot in storage is objectively verifiable through biological observation of mold and decomposition, independent of anyone's opinion.",physical,4,"The rotting of damp crops is governed by biological and chemical processes (microbial growth, decomposition) that are natural, measurable phenomena.",figure of speech,4,"""Make hay while the sun shines"" is a well-known proverb/idiom that uses agricultural imagery to advise seizing opportunities. The addition of a literal reason does not remove its status as a figure of speech.",positive,3,"The underlying claim about damp crops rotting is an empirical regularity. However, the imperative ""make hay"" carries a normative flavor, which slightly lowers confidence in a purely positive classification.",reasoning,4,"The statement explicitly provides a causal justification (""because damp crops rot in storage"") for the advice, presenting a conclusion derived from combining the knowledge of crop spoilage with the logic of acting while conditions are favorable.",everyday,3,"While not everyone makes hay, the proverb is widely used in ordinary life to advise seizing opportunities, and the underlying agricultural scenario is concrete and observable. The figurative usage makes it part of everyday discourse.",1,This is a classic proverb widely understood and used in everyday life to advise acting promptly when conditions are favorable. The practical reasoning—that moisture leads to spoilage—is intuitive and commonly shared knowledge.
b8f90e71a4d804538a3efb2c7ea984ca383147c245c3b2abcda6a184711de992:1,91,"Still waters run deep, so never dive into unfamiliar rivers.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,4,"The statement combines a proverb with a prescriptive warning, expressing a subjective belief about caution rather than a verifiable fact. Its truth cannot be demonstrated objectively.",social,3,"Although it references natural phenomena like water and rivers, the statement's core message is a socially constructed metaphor about human behavior and caution. It reflects human beliefs and values rather than empirical natural rules.",figure of speech,4,'Still waters run deep' is a well-known aphorism/metaphor suggesting hidden depth or danger beneath a calm surface. The entire statement uses figurative language to convey a moral lesson.,normative,4,"The word 'never' and the imperative 'so never dive' express a value judgment and prescribe behavior. It tells people what they should or should not do, which is inherently normative.",reasoning,4,The statement presents a conclusion ('never dive into unfamiliar rivers') derived from a premise ('still waters run deep') using the logical connector 'so.' This structure shows reasoning from a belief to a prescribed action.,abstract,3,"While rivers can be encountered in everyday life, the statement functions as a general metaphorical principle about hidden dangers rather than a specific, observable everyday situation. Its meaning extends beyond literal river encounters to broader life lessons.",1,"The statement reflects a widely recognized proverb and a common-sense caution about hidden dangers, which most people would intuitively understand and apply as practical wisdom in everyday life."
a2bee4075aa9e5b55df05d3b5b4b4af1645f233f2df691e468e016a03079a514:1,92,"A rolling stone gathers no moss, so keep machinery moving to prevent seizing.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,The claim that moving machinery prevents rust or seizing is empirically verifiable through physical observation and engineering principles. Confidence is high because it describes a measurable physical phenomenon.,physical,4,"The statement concerns mechanical friction, oxidation, and material science, which are governed by natural laws. It does not rely on social conventions or human beliefs.",figure of speech,4,The phrase 'A rolling stone gathers no moss' is a traditional proverb used metaphorically to introduce the advice about machinery. The stone metaphor is not the literal subject of the instruction.,positive,3,"The core mechanism regarding machinery seizing due to inactivity is an empirical regularity. However, the imperative 'keep machinery moving' adds a slight prescriptive tone, though the underlying assertion remains descriptive of physical cause and effect.",reasoning,4,The statement explicitly connects an observation (rolling stones don't gather moss) to a conclusion (keep machinery moving to prevent seizing) using the conjunction 'so'. This structure presents a logical inference rather than a standalone observation.,everyday,4,"Maintaining tools, vehicles, or household machinery is a common activity in daily life. People frequently encounter situations where unused equipment rusts or seizes up.",1,"This reflects practical, widely shared wisdom about maintaining physical objects to prevent deterioration, which is easily observed in daily life."
b2264523bc2a9dfe0cfe48322bf8fa83793d3b5e9026c175a4b48d3207a2691d:1,95,Don't put all your eggs in one basket; plant diverse crops.,"['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,4,"The statement is advice or a recommendation about risk management, not something that can be objectively verified as true or false; it reflects a value judgment about prudence.",social,4,"The statement concerns human decision-making, risk management strategies, and agricultural planning, all of which are socially constructed practices rather than natural laws.",figure of speech,4,"'Don't put all your eggs in one basket' is a well-known proverb/metaphor for diversification, making it a clear figure of speech.",normative,4,"The statement is prescriptive advice (using 'Don't' as an imperative), expressing a judgment about what one ought to do rather than describing an empirical regularity.",knowledge,3,The statement presents an observation or piece of conventional wisdom about risk and diversification rather than explicitly walking through a logical derivation from premises to conclusion.,everyday,4,"Farming, planting crops, and managing resources are common, everyday activities that many people encounter or can relate to in ordinary life.",1,"This is a widely recognized proverb embodying common-sense wisdom about diversification and risk management, easily understood and applicable by most people in daily life."
0ce43cfaee84d74dab68cacf761262126cacaa7886189a6e4215400a20000416:1,93,"Every drop counts, so fix leaking taps to conserve water.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,3,"The statement expresses a value judgment ('every drop counts') and a recommendation ('fix leaking taps'), which are inherently subjective and prescriptive rather than demonstrable facts. However, the underlying claim that leaking taps waste water is factual, creating some ambiguity.",physical,3,"The core content concerns water leaking from taps and water conservation, which are physical phenomena measurable in terms of volume and flow. The social element of the recommendation slightly complicates this, but the subject matter is fundamentally physical.",figure of speech,4,"'Every drop counts' is a common idiomatic expression and mild hyperbole emphasizing the importance of conserving water, rather than a strictly literal statement.",normative,4,"The statement prescribes behavior ('fix leaking taps') based on a value judgment about conservation, making it normative rather than a purely descriptive claim about the world.",reasoning,3,"The statement combines the observation that leaking taps waste water with the value that water should be conserved, arriving at the conclusion that one should fix leaking taps. This inferential structure makes it reasoning rather than a simple observation.",everyday,4,"Leaking taps and water conservation are situations people commonly encounter in their daily lives at home, making this firmly within ordinary everyday experience.",1,"The statement reflects widely shared practical wisdom about fixing leaking taps to save water, which most people would recognize as sensible and obvious advice in daily life."
bd32e60f0b9759a25ffb4aa99b4da3afac83da62ee5994537f5f78586e66fba8:1,94,"Fire needs air to breathe, so smother flames rather than fan them.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,"It is objectively verifiable that fire requires oxygen to sustain combustion, and that smothering a flame extinguishes it while fanning supplies more oxygen. This can be demonstrated experimentally.",physical,4,"The statement describes a chemical/physical process (combustion requiring oxygen) governed by natural laws, not by social conventions.",figure of speech,3,"While the underlying physics is literal, the word 'breathe' is a personification/metaphor since fire does not literally breathe, and the phrasing has an aphoristic, proverbial quality.",positive,4,The statement describes an empirical regularity about combustion and does not prescribe a moral judgment or social norm.,reasoning,4,"The statement combines the observation that fire needs air with the logical conclusion that one should smother rather than fan flames, presenting a derived inference.",everyday,4,"People routinely encounter small fires (candles, stoves, campfires) and the practical advice of smothering versus fanning is part of ordinary experience.",1,The advice that fire needs oxygen and should be smothered rather than fanned is widely known practical knowledge that most people acquire through everyday experience with small fires.
7a64cbabcc85bd03a85f0027b1023189f44edc93769a2e49d857569519b506e2:1,99,"Oil and water are sworn enemies, so never douse grease fires with water.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,fact,4,The underlying claim that water cannot extinguish grease fires and can make them worse is empirically verifiable and not a matter of subjective belief.,physical,4,The immiscibility of oil and water and the dangerous reaction of water with hot grease are physical phenomena governed by chemistry and thermodynamics.,figure of speech,4,"The phrase 'sworn enemies' is a personification/metaphor applied to oil and water, which are inanimate substances.",positive,3,"While the clause 'never douse grease fires with water' reads like advice, it is grounded in describing an empirical physical regularity rather than a value judgment or social norm.",reasoning,3,"The statement combines the observation that oil and water do not mix with the logical conclusion that water should not be used on grease fires, making it a derived recommendation rather than a bare observation.",everyday,4,Grease fires in kitchens and the interaction of oil and water are situations many people can encounter in ordinary daily life.,1,"It is widely known practical safety advice that water should not be used on grease fires because it can cause the fire to spread, making it a typical example of everyday common sense."
d2ac959afed1a928d0eaaf8b9b8118ffbd09e03144e1bcaa897768d6606b6691:1,97,"The early bird catches the worm, so harvest fruit before pests do.","['fact', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",anthropic/claude-fable-5.1,qwen/qwen3.8-max-0902,opinion,3,"While 'early birds catch worms' is an observable regularity, the statement as a whole is an aphorism offering advice ('so harvest fruit before pests do'), which reflects a subjective recommendation rather than a purely demonstrable fact.",physical,4,"Both parts refer to biological and ecological processes (birds eating worms, pests consuming fruit), which are governed by natural rules and can be empirically observed.",figure of speech,4,"'The early bird catches the worm' is a well-known proverb/aphorism used metaphorically to advocate acting early, and the second clause extends that figurative reasoning to harvesting fruit.",normative,3,"Although the first clause states an empirical regularity, the word 'so' introduces a prescriptive recommendation to harvest before pests, making the overall statement a piece of advice or normative guidance.",reasoning,4,"The statement explicitly connects a known observation ('early bird catches the worm') with a derived conclusion ('so harvest fruit before pests do'), using the conjunction 'so' to show a logical inference.",everyday,4,"Both birds catching worms and harvesting fruit before pests are situations people can readily encounter in gardening, farming, or ordinary outdoor observation.",1,"The statement encapsulates widely shared folk wisdom about acting promptly to avoid loss, using familiar natural examples that most people can recognize from daily life."
