source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
3decd4fbb1402a575ce5ccf2efc188a4e008b9cc6b0973b4c19f23f5435ff945:1,316,Axioms are the seeds from which mathematical forests grow.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The metaphor expresses a checkable idea: mathematical systems can be developed from axioms. Confidence is somewhat limited because the comparison itself is figurative.,physical,3,"The statement concerns mathematics, which falls under the definition's category of logically derived rules. It does not primarily concern beliefs or social conventions.",figure of speech,4,Axioms are compared to seeds and mathematical developments to forests; neither comparison is literal.,positive,3,It describes how mathematical ideas develop from axioms rather than prescribing what anyone should value or do. The poetic wording makes this slightly less direct.,knowledge,4,It states an observation about the role of axioms without presenting a chain of reasoning that leads to a conclusion.,abstract,4,"The relationship between axioms and mathematical systems is conceptual, not something observable solely through ordinary individual experience.",0,The statement conveys an idea about the foundations of mathematics rather than ordinary practical common sense.
857c18f247b868b1d9551dd843606ab32f69320daa0a2c4b8c602bd4308d2275:1,317,Bacteria reproduce rapidly under favorable conditions like warmth and moisture.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,Bacterial reproduction under different conditions can be tested and measured independently of anyone's opinion.,physical,4,The statement describes a biological process affected by environmental conditions.,literal language,4,It directly describes bacterial reproduction without using metaphor or other figurative language.,positive,4,It states an empirical regularity rather than a value judgment or rule about what ought to happen.,knowledge,4,"It presents an observation about bacteria, not a conclusion developed through an explicit chain of reasoning.",abstract,3,"Although its effects matter in daily life, the general claim about bacterial reproduction cannot be established solely through ordinary individual experience.",1,The idea that warmth and moisture encourage bacterial growth is widely used in everyday food-safety and hygiene decisions.
a4e7e5f80a2db88e0e7ec4087a8aa90482a6c8a67883ac91c40537c94d4269d6:1,318,Balance is the tightrope walker on the wire of health.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The metaphor suggests that balance is important to health, but it does not make a precise claim that can be objectively tested.",physical,3,"Its underlying subject is health, which has biological aspects. The word “balance” is broad, so the physical interpretation is not certain.",figure of speech,4,"Balance is described as a tightrope walker, and health as having a wire. Neither description is meant literally.",normative,3,The statement conveys the value judgment that balance matters to good health rather than stating a specific empirical regularity.,knowledge,3,It offers a general observation about health without presenting a conclusion derived from stated premises.,abstract,4,"It expresses a broad idea about balance and health, not a particular situation someone could observe directly.",1,The underlying idea—that maintaining balance can support health—is a familiar common-sense belief.
9667b9f3467cf3600afee01689d400e5c7b096e054c8c81aca31e26b5acd3cfa:1,319,"Beauty is in the eye of the beholder, elusive to measurement.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,The statement expresses a view about the subjective nature of beauty. Its broad claim is difficult to demonstrate as objectively correct or incorrect.,social,4,It concerns human perceptions and preferences rather than a physical property of the world.,figure of speech,4,“Beauty is in the eye of the beholder” is an aphorism that uses the eye to represent personal perception.,normative,3,The statement concerns aesthetic judgment and value rather than a scientific law. Its reference to measurement makes the distinction slightly less clear-cut.,knowledge,3,"It states a general observation about how people perceive beauty, without presenting a chain of reasoning.",abstract,3,"Although people encounter differing tastes in daily life, the statement makes a broader claim about the nature and measurability of beauty.",1,It expresses the familiar idea that different people find different things beautiful.
32499d6e0df38021290c7b210b00b94bd68a1b1d0cba85737d00eb69f5aa22f4:1,320,"Beauty is the butterfly of perception, fluttering on fantasy’s colorful wings.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,4,"The statement offers a subjective view of beauty, not a claim that can be objectively verified.",social,4,It concerns human perception and imagination rather than the physical properties of butterflies.,figure of speech,4,Calling beauty a butterfly with fantasy’s wings is an explicit metaphor.,normative,3,It expresses a belief about the nature of beauty rather than an empirical regularity. The label is slightly less certain because it does not prescribe what anyone should value.,knowledge,3,It presents an observation about beauty without showing a chain of reasoning that leads to a conclusion.,abstract,4,"It makes a broad claim about beauty and perception, not a claim about a particular everyday experience.",0,"Although beauty’s dependence on perception is a familiar idea, this imaginative metaphor is a poetic interpretation rather than a straightforward common-sense observation."
fa7ee68884be2593616a7e31ca20ecba878ae1952b4d9a52f4d8ae9816b87c79:1,321,Belief systems anchor the soul amidst life's turbulent currents.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,4,The claim about belief systems anchoring the soul is subjective and cannot be demonstrated objectively as phrased.,social,4,"It concerns human beliefs and the meaning people find in them, rather than a physical property.",figure of speech,4,“Anchor the soul” and “life's turbulent currents” are metaphors for finding stability during difficulties.,normative,3,"The statement conveys a judgment about the value of belief systems. It could also be read as a descriptive claim about coping, so this classification is less certain.",knowledge,4,It states a general observation rather than presenting a conclusion drawn through explicit reasoning.,abstract,3,"It makes a broad claim about belief and life's difficulties, rather than describing a particular everyday event. People can recognize the experience personally, so the distinction is not absolute.",1,The idea that beliefs can help people remain steady during difficult times is a familiar human intuition.
c67dc7e418921a66adf80032664c6689c434ce045953602b1bea959e8194a3fd:1,322,"Belief systems are societal blueprints, mapping spiritual landscapes.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Calling belief systems “blueprints” is an interpretation of their role, rather than a claim with a precise, objectively testable meaning.",social,4,Belief systems and their influence on society concern human beliefs and social practices.,figure of speech,4,"“Blueprints” and “mapping spiritual landscapes” are metaphors, not descriptions of physical plans or maps.",normative,3,The statement offers an interpretive judgment about the significance of belief systems. Its descriptive wording makes this less clear-cut than an explicit value judgment.,knowledge,3,It presents an observation about belief systems rather than a conclusion developed through stated premises and logic.,abstract,4,It makes a broad claim about society and spirituality that cannot be established solely from an individual's everyday experience.,0,"The statement is a broad, poetic interpretation of belief systems rather than a straightforward piece of everyday practical knowledge."
0f5ea4750c887d43fe8701239c3f272c9609c170f4286f031c5cf96e2997d8e4:1,323,Belief systems provide frameworks for understanding the world.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The claim that belief systems help people interpret the world can be examined through observation and research. The broad wording makes it harder to test precisely.,social,4,Belief systems and the meanings people draw from them concern human thought and culture.,literal language,3,"“Frameworks” is a conventional term for organizing ideas, and the sentence makes a straightforward claim. The term retains a slight metaphorical quality.",positive,3,The sentence describes what belief systems do rather than judging whether they are good or prescribing what people should believe.,knowledge,4,It states a general observation without presenting an argument or a chain of reasoning.,abstract,3,"It generalizes about belief systems as a whole, rather than describing a particular everyday encounter. People may nevertheless recognize the idea from their own experience.",1,It expresses the familiar idea that people use their beliefs to make sense of what happens around them.
e238717df0ac0f3997cb424fb48717f265fca289445c7b65249cf8d779a8c3e2:1,324,Belief systems sculpt individual perceptions like water shaping rock over time.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The underlying claim that beliefs influence perception can be investigated empirically. The metaphor makes its precise scope less certain.,social,4,"The statement concerns human beliefs and perceptions, rather than the physical process used to illustrate them.",figure of speech,4,It compares the influence of beliefs to water shaping rock; beliefs do not literally sculpt perceptions.,positive,3,"It describes a proposed pattern in how perception develops, without saying how anyone ought to think. Its subject is beliefs, but the claim itself is descriptive.",knowledge,4,It states an observation about the influence of beliefs rather than presenting a conclusion derived through explicit reasoning.,abstract,3,It proposes a general pattern of gradual change that extends beyond any single everyday experience.,1,It expresses the familiar idea that what people believe affects how they see the world.
e43455edfc45c15fd650f5de40962d72b1c93111f26c7d468dbfaf27e5e5f3c5:1,325,"Belief systems, like mathematics, strive to decode life’s grand equations.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,4,"The claim is a subjective interpretation of what belief systems and mathematics seek to do, rather than something that can be objectively verified.",social,4,It concerns human belief systems and the meanings people assign to intellectual pursuits.,figure of speech,4,"“Life’s grand equations” metaphorically describes profound questions about life, not literal equations.",normative,3,"The statement offers a philosophical judgment about the purpose of belief systems and mathematics. It could also be read as a description of their aims, making this distinction less certain.",knowledge,3,It states a view about belief systems and mathematics without presenting premises or a logical argument leading to a conclusion.,abstract,4,"It makes a broad claim about belief systems, mathematics, and life’s meaning rather than describing an ordinary experience.",0,"This is a philosophical metaphor, not a practical observation generally understood through everyday experience."
24d170fa1ef555e93d3bce29c1d56b089f0a8dff8fb955aa3d5d89de875ca6ed:1,326,Beliefs about history often mix facts with collective narratives.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"The claim can be investigated by comparing people's historical beliefs with evidence and shared narratives. The word ""often"" is imprecise, so testing it would require a clearer threshold.",social,4,The statement concerns human beliefs and collectively held accounts of history.,literal language,3,"""Mix"" is used in its ordinary sense of combining elements, rather than as a distinctive metaphor or other figure of speech.",positive,4,"It describes how beliefs about history may form, without saying how people ought to think.",knowledge,4,It states an observation about beliefs rather than presenting a conclusion derived through explicit reasoning.,abstract,3,"It is a broad generalization about historical beliefs, not a particular situation observable through one person's experience alone.",1,It reflects the familiar idea that people's views of history are shaped both by evidence and by stories shared within their communities.
97092af93dd22023346c569cd90e4135ebc4992763c8e13d31fd3c5ac2ec76fa:1,327,Beliefs are the shadows cast by the mind's light.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,4,The metaphor offers a subjective interpretation of beliefs rather than a claim that can be objectively tested.,social,4,"It concerns beliefs and the mind, not physical light or measurable shadows.",figure of speech,4,It uses light and shadows as metaphors for the relationship between the mind and beliefs.,normative,3,It expresses a philosophical view of beliefs rather than an empirical regularity. The confidence is slightly lower because it does not make an explicit value judgment.,knowledge,3,"It presents an observation or characterization, not a conclusion developed through stated premises and logic.",abstract,4,Its proposed relationship between beliefs and the mind is conceptual and cannot be observed directly in an everyday situation.,0,"This is a poetic philosophical interpretation, not a practical or widely established common-sense observation."
f9ca7220aad6ef32a86ba9d2d57611f2446bf134d79c2682195a7c8da91f4296:1,328,Beliefs can shape responses to life's uncertainties and trials.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Whether beliefs influence how people respond to difficulties can be investigated empirically. The word “can” makes the claim broad, but it is still testable.",social,4,"The statement concerns human beliefs and responses to experience, rather than physical properties of the world.",figure of speech,3,"“Shape responses” uses “shape” metaphorically to mean influence. It is a familiar expression, so the figurative element is subtle.",positive,4,It describes a possible relationship between beliefs and behavior without saying how anyone ought to respond.,knowledge,4,It states an observation about human behavior rather than presenting a conclusion derived through an explicit argument.,everyday,3,"People encounter uncertainty and difficulties in ordinary life and can notice how their beliefs affect their responses. The statement is general, but its subject is familiar experience.",1,It expresses the familiar idea that what people believe can affect how they handle difficult or uncertain situations.
5f46b42e56ff672d4a4c1863b3f73e514ef889e7ae9b3aac6b93f7762c3e744b:1,329,Beliefs often color perceptions of historical events.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"The claim that beliefs influence interpretations of history can be investigated empirically. The word ""often"" is imprecise, which makes the classification slightly less certain.",social,4,"The statement concerns human beliefs and perceptions, so it is social rather than physical.",figure of speech,4,"""Color"" is a metaphor for influencing how someone perceives an event.",positive,4,"It describes a tendency in how people interpret events, without saying how they should interpret them.",knowledge,4,It states an observation about human perception rather than presenting a conclusion drawn through explicit reasoning.,abstract,3,"It makes a broad claim about perceptions of historical events, not a particular everyday encounter. People can notice examples in ordinary life, so this distinction is somewhat uncertain.",1,It expresses the familiar idea that prior beliefs can influence how people interpret the same events.
a6900cf929f9896f93b45fe164ec43205cc317b8d886bfbc4f966f5a6667c314:1,330,"Beliefs shape the paintings of cultural reality, vivid yet unseen.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"The claim is poetic and too imprecise to demonstrate as objectively correct or incorrect, though its underlying idea could be studied.",social,4,Beliefs and cultural reality arise from human perceptions and social life.,figure of speech,4,"The phrase 'paintings of cultural reality' is a metaphor, not a reference to actual paintings.",positive,3,It describes how beliefs influence culture rather than prescribing what anyone should believe. The metaphor makes the proposed relationship somewhat imprecise.,knowledge,3,It offers an observation about beliefs and culture without showing a chain of reasoning that leads to a conclusion.,abstract,4,It makes a broad claim about cultural reality that cannot be established solely through one person's everyday experience.,1,"Despite its poetic wording, it expresses the familiar idea that people's beliefs influence how they understand and shape their culture."
839a11a0ac9a6371b2ab6f0fbe7bec179716335a4b468c7fab1167a3869e3291:1,331,Biological processes underpin life through cellular interactions.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The claim concerns how living systems work and can be evaluated through biological research.,physical,4,Biological processes and cellular interactions are features of the natural world.,literal language,3,"The sentence plainly states a biological relationship. Although “underpin” can have a figurative origin, it is used here in its ordinary sense of “provide a basis for.”",positive,4,It describes how life functions rather than expressing a value judgment or prescribing what should happen.,knowledge,4,It states a general observation about living systems without presenting a chain of reasoning.,abstract,4,The broad relationship between cellular interactions and life cannot be established solely through ordinary individual experience.,0,The statement expresses a general scientific understanding rather than an observation typically drawn from everyday experience.
1daa3fb7e3384ad7d64fb6a500bfd3f0ed658eed8a098d291bac23fb84d847e3:1,332,Biometrics unlock the unique map of personal identity.,,platform/published,openai/gpt-6-sol-pro:batch,fact,2,"Interpreted as a claim that biometric traits can identify people, it can be tested. Confidence is limited because “unique map of personal identity” is imprecise.",physical,3,"Biometrics rely on measurable biological characteristics, although personal identity also has a social dimension.",figure of speech,4,Biometrics do not literally unlock a map; the phrase uses metaphor to describe identification.,positive,3,The statement describes what biometrics can do rather than prescribing what anyone should do.,knowledge,3,It asserts a general observation about biometrics without presenting a chain of reasoning.,abstract,3,"Although people encounter biometric unlocking, the statement makes a broad claim about identity rather than describing a particular everyday experience.",1,"It expresses the familiar idea that fingerprints, faces, and other biometric traits can help identify a person."
69c550a73df6c94fb2b8389f01efc832b915afa578102a6d68166564f8188ffc:1,333,Blood pressure measures force of blood against artery walls.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,"The statement describes what blood pressure measures, which can be checked against medical evidence independently of anyone's opinion.",physical,4,It concerns a measurable force in the circulatory system.,literal language,4,"The words describe a physiological measurement directly, without figurative language.",positive,4,It describes a measurable feature of the body rather than expressing a value judgment.,knowledge,4,It states a physiological fact rather than presenting a conclusion reached through an argument.,abstract,3,"Although people commonly have their blood pressure checked, the force exerted against artery walls cannot be observed through ordinary individual experience alone.",1,"This is a widely familiar, basic explanation of a routine health measurement."
a3005610e6fbed3ab0268aa73e855fb11436f9a86f41e3c2536112a8c07e7bcb:1,334,"Body heat dissipates, mirroring the entropy of energy's restless voyage.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Body heat dissipates, and that process can be studied objectively. The poetic description of entropy makes the precise claim less clear.",physical,4,"Heat transfer and entropy are physical phenomena, not social conventions.",figure of speech,4,Calling energy's movement a “restless voyage” personifies a physical process.,positive,4,The statement describes a physical process without expressing a value judgment or prescribing behavior.,knowledge,3,"It presents an observation about heat and an analogy to entropy, rather than a conclusion reached through an explicit chain of logic.",abstract,3,"People can experience body heat dissipating, but the statement connects that experience to entropy, a principle not established solely through everyday observation.",0,"Although losing body heat is familiar, the statement's connection to entropy relies on scientific understanding rather than ordinary common sense."
69a13f876a73817e74998fddce6fbc783db0cbe5efc001f9ed3afae113cd60a6:1,335,Body weight is gravity's silent partner in the health dance.,,platform/published,openai/gpt-6-sol-pro:batch,fact,2,"Beneath the metaphor, the statement suggests that gravity determines body weight and that body weight relates to health—claims that can be investigated. Its poetic wording makes the precise claim uncertain.",physical,3,"Gravity, weight, and bodily health concern physical and biological processes. The metaphor adds ambiguity but does not make the subject primarily social.",figure of speech,4,Calling body weight a “silent partner” in a “health dance” is metaphorical rather than literal.,positive,3,"The statement suggests a relationship among gravity, body weight, and health rather than saying what anyone ought to do. Its figurative phrasing leaves that relationship imprecise.",knowledge,3,"It presents an observation about how body weight relates to gravity and health, without laying out premises or a logical inference.",everyday,3,"Body weight and health are familiar parts of ordinary life, even though gravity itself is not directly visible.",1,It poetically expresses the familiar idea that body weight is connected to gravity and can matter for health.
af6835f3f970017483eebf7ebdf785ead4b40fad3a6033218cafeb4e5f3185b4:1,336,Bones provide structure and support for the human body.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The role of bones in supporting the body can be verified through anatomy and observation.,physical,4,The statement describes a biological function of a physical part of the body.,literal language,4,"It uses ordinary language to describe what bones do, without a metaphor or other figure of speech.",positive,4,It describes how the body works rather than expressing a value judgment or rule.,knowledge,4,It states an observation about the body rather than presenting a conclusion drawn through an explicit chain of reasoning.,everyday,3,"People can encounter bones and experience how their bodies are supported in ordinary life, though the statement also summarizes a general anatomical fact.",1,The supportive role of bones is widely understood without specialized training.
c22d645666083f5540597c92b5f64dcea23ba7f96320e5cea0943515a3775c59:1,337,"Brainwaves are the symphony of thought, conducted by neural maestros.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Calling brainwaves a “symphony of thought” is a poetic interpretation, not a claim that can be tested as stated. The underlying connection between brain activity and thought is factual, so the distinction is not absolute.",physical,3,"Brainwaves and neural activity are biological phenomena. The musical imagery makes the wording less precise, but it does not make the subject social.",figure of speech,4,"The statement uses a metaphor: brainwaves are not literally a symphony, and neurons are not conductors.",positive,3,The statement figuratively describes how brain activity relates to thought rather than expressing a value judgment or rule. Its metaphorical wording makes the descriptive claim imprecise.,knowledge,3,"It presents an observation or characterization of brain activity and thought, not a conclusion reached through an explicit chain of reasoning.",abstract,4,"The relationship between brainwaves, neurons, and thought cannot be observed solely through ordinary individual experience.",0,"This is a poetic description of a neuroscience concept, rather than a straightforward piece of everyday practical knowledge."
e0f490309385a5f876a972a390c9014fa4dfde88cc000aaaa42bdcf0c27af194:1,338,"Breath is the rhythm of life, sustaining humanity's unending melody.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Breathing sustains life, but calling it the rhythm of humanity's unending melody is a poetic interpretation that cannot be objectively tested.",physical,3,"The statement centers on breathing and its biological role in sustaining life, although it describes that role metaphorically.",figure of speech,4,It uses rhythm and melody as metaphors for life rather than referring to an actual musical performance.,positive,2,"Its underlying claim is that breathing sustains life, not that anyone should act a certain way. The poetic wording makes this distinction less clear.",knowledge,3,"It presents an observation about breathing and life, without showing a conclusion derived from premises.",abstract,3,"Although breathing is an everyday experience, the statement frames it as a broad metaphor about humanity rather than a particular observable situation.",1,The metaphor expresses the familiar understanding that breathing is essential to human life.
64d84a9d0a31e036cb83997d40a8ca1f7b07968a893b3b8a3ef012d2ace2029b:1,339,Calculus bridges the finite with the infinite beyond mere ocular gaze.,,platform/published,openai/gpt-6-sol-pro:batch,fact,2,"Calculus uses finite expressions and processes to reason about limits and infinity, which can be demonstrated mathematically. The metaphorical wording makes the precise claim less certain.",physical,4,"The statement concerns mathematics, which falls under the definition's category of logically derived features rather than social conventions.",figure of speech,4,Calculus does not literally build a bridge; the phrase uses a metaphor to describe what it enables us to understand.,positive,3,The statement describes what calculus does rather than prescribing what anyone should believe or do. Its figurative phrasing leaves some room for interpretation.,knowledge,3,It states a general observation about calculus without presenting the logical steps of an argument.,abstract,4,"The relationship between calculus and infinity is a mathematical idea, not something established solely through ordinary personal experience.",0,Understanding the claim depends on abstract mathematical concepts rather than everyday common sense.
4047f2cce65ba295fe101401c9ea8aed539602588109a061b11af89d16cfd781:1,340,Calculus reveals the hidden dance between finiteness and infinity.,,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Calculus does address relationships involving finite quantities and infinity, but calling those relationships a 'hidden dance' is an interpretive description rather than an objectively testable claim.",physical,3,"The statement concerns mathematical relationships that can be derived logically, although it describes them poetically.",figure of speech,4,A 'hidden dance' is a metaphor; finiteness and infinity do not literally dance.,positive,3,The statement describes what calculus reveals rather than prescribing a value or rule. Its poetic wording makes the description somewhat open to interpretation.,knowledge,3,It presents an assertion about calculus without showing a conclusion reached through a chain of reasoning.,abstract,4,"The relationship between finiteness and infinity is a mathematical idea, not something established solely through ordinary individual experience.",0,"This is a poetic statement about an abstract mathematical concept, not an example of ordinary practical common sense."
fc4110792d7ce394529c3edecfb51b50a80fa7064c10e7548132f97b6d28df36:1,341,Calculus studies rates of change and accumulation.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,The statement accurately describes the subject matter of calculus and can be checked against its established methods.,physical,3,"The statement concerns mathematics, which the definition includes among subjects whose claims can be derived logically. Confidence is slightly lower because calculus is an abstract discipline rather than a physical object.",literal language,4,It plainly states what calculus studies without relying on a metaphor or other figure of speech.,positive,4,It describes the subject matter of calculus rather than expressing a value judgment or prescribing what ought to be done.,knowledge,4,"It states a piece of information about calculus, not a conclusion drawn through an expressed chain of reasoning.",abstract,4,Rates of change and accumulation are mathematical concepts whose role in calculus is not established solely through ordinary personal experience.,0,"This is a basic mathematical fact, but knowing what calculus studies requires subject-specific learning rather than everyday common sense."
96422b6f119e8cf739205721b8ecdf653c47855cc70c4287b2bc8e8364ff9fdb:1,342,"Caloric balance is life's ledger, always speaking the truth.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Caloric balance can be measured, but calling it “life’s ledger” that “always” tells the truth is a broad interpretation rather than a precisely testable claim.",physical,4,"Caloric balance concerns energy intake and expenditure, which are biological quantities.",figure of speech,4,A caloric balance is not literally a ledger and cannot speak; both phrases are metaphors.,positive,3,"The statement suggests that caloric balance reveals something about physical reality, rather than prescribing what anyone ought to do.",knowledge,3,It asserts a general observation about caloric balance without presenting a chain of reasoning.,abstract,3,"Although eating is everyday, the statement expresses a sweeping generalization about energy balance rather than describing a particular experience.",1,"It expresses the familiar idea that what people consume and expend matters, though its wording is poetic and oversimplified."
428a10047b3c75d8853cb64fefc823dbd070e441d24e913a4f8b3e00cfb5d3d2:1,343,Cardiovascular exercise enhances heart and lung function.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,"The claim about exercise and organ function can be tested with physiological measurements, independently of anyone's opinion.",physical,4,It describes biological changes in the heart and lungs rather than beliefs or social rules.,literal language,4,"The statement uses ordinary language to describe a physiological effect, without a metaphor or other figure of speech.",positive,4,"It asserts an empirical effect of exercise, not a judgment about what anyone ought to do.",knowledge,4,It states an observation about the world rather than presenting a conclusion derived through an explicit chain of reasoning.,abstract,3,"Although exercising is an everyday activity, the claim is a general physiological regularity that cannot be established solely through one person's experience.",1,The idea that cardiovascular exercise benefits the heart and lungs is widely understood as practical health knowledge.
ed1c64e0f14ff425b6c80354fac43107fee1582b456cf5e7ce38b5814a042b3e:1,344,Cardiovascular exercise pumps vitality through a body's circulatory highways.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Despite its poetic wording, the statement suggests that cardiovascular exercise benefits the circulatory system, a claim that can be tested. The vague word “vitality” makes the classification slightly less certain.",physical,4,"The statement concerns exercise and the body's circulation, which are biological processes.",figure of speech,4,"“Circulatory highways” is a metaphor for blood vessels, and “pumps vitality” is not a literal description.",positive,3,It describes an effect of exercise rather than saying what anyone ought to do. Its enthusiastic wording adds a slight evaluative tone.,knowledge,4,It states a general observation about exercise without presenting an argument or a chain of reasoning.,everyday,3,"Exercise and its effects on how the body feels are familiar everyday experiences, although the statement also alludes to an internal biological process.",1,"It expresses the familiar idea that cardiovascular exercise is good for the body, using a metaphor for circulation."
34cb355d26ffc8a956fbe23e1b9bc1c473a5083a1a761df95a19fcf472a11c69:1,345,"Cells are the microscopic artisans, crafting the tapestry of life seamlessly.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Despite its poetic wording, the statement conveys the testable idea that cells are fundamental to living organisms. “Seamlessly” makes the claim less precise.",physical,4,"The statement concerns cells and life, which are subjects of biology.",figure of speech,4,It metaphorically calls cells “artisans” and describes life as a “tapestry.”,positive,3,The underlying claim describes a biological role of cells rather than prescribing how things should be. Its figurative wording adds some ambiguity.,knowledge,4,It states an observation about the role of cells without presenting a chain of reasoning.,abstract,4,The general role of microscopic cells in life cannot be established solely through ordinary individual experience.,0,"The underlying idea is basic biology, but it depends on scientific knowledge rather than ordinary practical experience."
48069ae950e0423c2f92adc2fa7e1289a4eac9cf6ab7ea9e006c180cad47ffbd:1,346,"Chemical bonds are nature's glue, holding reality together.",,platform/published,openai/gpt-6-sol-pro:batch,fact,3,"Beneath the metaphor is a testable claim: chemical bonds hold atoms together in molecules and materials. The phrase 'holding reality together' is an exaggeration, so the classification is not completely clear-cut.",physical,4,Chemical bonds are features of the natural world studied by chemistry and physics.,figure of speech,4,"Calling bonds 'nature's glue' is a metaphor, not a claim that they are literally glue.",positive,4,The statement describes a proposed physical role of chemical bonds rather than expressing a value judgment.,knowledge,3,"It states a general observation about how matter is held together, without presenting a chain of reasoning.",abstract,4,"People encounter bonded materials every day, but the general role of chemical bonds cannot be established solely through ordinary individual experience.",0,"The claim relies on scientific knowledge about chemical bonds rather than ordinary, firsthand common sense."
e9c00363646d62bc039b3a42a2add36956940595ff3a0588e598eb9532c44e13:1,347,Chemical reactions occur at specific rates influenced by temperature.,,platform/published,openai/gpt-6-sol-pro:batch,fact,4,"Reaction rates and their dependence on temperature can be tested experimentally, so the claim is objectively verifiable.",physical,4,The statement describes measurable behavior of chemical reactions rather than a human belief or social rule.,literal language,4,"It states a scientific relationship directly, without metaphor or other figurative language.",positive,4,"It describes how reactions behave, not how anyone thinks they ought to behave.",knowledge,4,It presents an observation about the world rather than a conclusion worked out through an explicit chain of reasoning.,abstract,3,"Although people encounter temperature-dependent changes in daily life, the statement makes a general claim about chemical reaction rates that goes beyond individual observation.",0,The general relationship between temperature and chemical reaction rates is scientific knowledge rather than a typical everyday common-sense observation.
4a2a21144a00714fe5d0c728bf4a6badbed72725666615b8133f918bfddc12af:1,348,"Chemistry connects us, binding individual molecules into life's shared experience.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,The claim that chemistry connects us through a shared experience is poetic and cannot be tested as stated.,physical,2,"Chemistry and molecules refer to the natural world, though “life's shared experience” also suggests a social meaning.",figure of speech,4,The statement uses “connects us” and “binding” metaphorically to describe a shared experience.,positive,3,It describes a supposed relationship between chemistry and life rather than saying what anyone ought to believe or do.,knowledge,3,It presents an assertion about life without showing a conclusion derived from stated premises.,abstract,4,"The proposed connection between molecules and a shared experience is a broad idea, not something observable through an ordinary individual experience.",0,"It is a poetic generalization about chemistry and life, rather than an everyday practical observation."
d7a6d2192c2e7a6ec908a5801e3e67c2521f7831510195c02218bd81b13b7207:1,349,Climate change is a widely discussed and debated global issue.,,platform/published,openai/gpt-6-sol-pro:batch,fact,3,The extent of public discussion and debate can be checked through media coverage and other records. I am somewhat confident because 'widely' has no precise threshold.,social,4,"The statement is about how people discuss climate change, not about the physical processes of climate change.",literal language,4,"It uses ordinary language to describe a topic of public discussion, without a metaphor or other figure of speech.",positive,4,It describes an observable pattern of discussion and makes no judgment about what people should believe or do.,knowledge,4,It states an observation about public discussion rather than presenting a conclusion derived through an explicit chain of reasoning.,abstract,3,"An individual may encounter climate-change discussions in daily life, but assessing whether the issue is widely discussed globally requires a broader view than individual experience alone.",1,"It expresses a familiar, readily understood observation about public discussion of climate change."
ea4d2c63739b278c0a76d0e08ef1fb43a9925ad9f96ad976bc3967d0b1a9a2dc:1,350,"Climate models reflect anthropocentric views, not purely objective equations.",,platform/published,openai/gpt-6-sol-pro:batch,opinion,3,"Whether a model's choices count as 'anthropocentric views' depends partly on interpretation. The claim could be supported by examining models, but its wording is not straightforwardly objective.",social,4,"The statement concerns human perspectives shaping scientific models, rather than a physical property of the climate.",literal language,4,It directly states a claim about climate models without an apparent metaphor or other figure of speech.,normative,2,Calling models anthropocentric rather than purely objective conveys a judgment about how they represent the world. The confidence is limited because the claim can also be read as a testable description of modeling choices.,knowledge,3,It presents an assertion about climate models without laying out the premises or logical steps used to reach it.,abstract,4,Assessing the assumptions and objectivity of climate models requires analysis beyond ordinary individual experience.,0,"This is a specialized claim about scientific modeling, not a familiar practical observation."
