statement,fact,fact_explanation,fact_confidence,physical,physical_explanation,physical_confidence,literal language,literal language_explanation,literal language_confidence,positive,positive_explanation,positive_confidence,knowledge,knowledge_explanation,knowledge_confidence,everyday,everyday_explanation,everyday_confidence,commonsense,design_point,model
"Since truth builds interpersonal trust, people should never lie to their friends.",0,"The absolute moral stance that one must never lie to friends is subjective, making me very confident. It cannot be verified as an empirical fact.",4,0,"Friendship, lying, and trust are social behaviors and human relationships, making me very confident. They are not physical or mechanical phenomena.",4,1,"The statement is framed in straightforward, non-figurative language, making me very confident. It contains no metaphors or aphoristic wordplay.",4,0,"The phrase 'should never' commands a strict moral standard of conduct, making me very confident. It dictates ethical behavior rather than an empirical reality.",4,0,"The statement derives a behavioral rule directly from the value of building trust, making me very confident. It establishes a clear inferential link between premise and rule.",4,0,"The long-term relationship between truth and trust is a conceptual principle, making me somewhat confident. While experienced locally, the universalized principle operates abstractly across relationships.",3,It is an elementary social intuition that honesty is necessary to maintain trustworthy friendships.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because environmental degradation harms future generations, nations ought to restrict carbon emissions.",0,"Deciding how much present nations should sacrifice for future generations is an ethical opinion, making me very confident. It is a value preference that cannot be objectively settled by physics alone.",4,0,"Nations, emissions treaties, and obligations to descendants are human social frameworks, making me very confident. They are social agreements rather than fixed physical constants.",4,1,"The wording is plain, accurate, and completely literal, making me very confident. There are no figures of speech or ornamental language.",4,0,"The term 'ought to' signifies an international moral obligation, making me very confident. It specifies a standard of conduct rather than purely describing an emission level.",4,0,"The conclusion to cap emissions is logically deduced from the threat of intergenerational harm, making me very confident. It offers a structured argument.",4,0,"Intergenerational impacts and global carbon budgets are broad scientific and ethical abstractions, making me very confident. They are completely outside ordinary, localized daily encounters.",4,It is common sense that protecting the climate preserves living conditions for our descendants.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Since monopolies reduce consumer choice, governments should aggressively enforce antitrust laws.",0,"Belief in aggressive government intervention against monopolies is an economic philosophy, making me very confident. It cannot be proven true or false beyond personal opinion.",4,0,"Monopolies, consumer rights, and legal regulations are human economic constructs, making me very confident. They do not occur in nature independently of society.",4,1,"The sentence utilizes straightforward technical terms without figurative speech, making me very confident. Its meaning is completely literal.",4,0,"The word 'should' imposes a regulatory responsibility on authorities, making me very confident. It articulates an ideal policy standard rather than a factual statistic.",4,0,"The need for antitrust enforcement is reasoned directly from the detriment of reduced choices, making me very confident. It presents a logical policy deduction.",4,0,"Monopolistic market structures and antitrust doctrines operate at an abstract economic level, making me very confident. They represent systemic market behaviors rather than concrete sensory events.",4,Most people understand that lack of competition hurts consumers and justifies legal oversight.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because work-life balance improves mental health, companies ought to limit overtime work.",0,"Advocating for company limits on overtime is a subjective workplace preference, making me very confident. It is an opinion about work culture rather than an absolute fact.",4,0,"Employment contracts, overtime limits, and work conventions are human social institutions, making me very confident. They are completely distinct from physical laws.",4,1,"The statement uses clear and literal workplace terms, making me very confident. It does not incorporate metaphors or idioms.",4,0,"The phrase 'ought to' establishes an ethical standard for corporate governance, making me very confident. It evaluates how businesses should behave rather than how they do behave.",4,0,"The deduction that companies should cap overtime follows logically from the mental health benefits, making me very confident. It is an argument with a clear premise and conclusion.",4,0,"Work-life balance and mental health trends across workplaces are broad psychological constructs, making me very confident. They go beyond any single immediate sensory experience.",4,Employees and managers widely recognize that preventing burnout supports psychological well-being.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Since empathy reduces social conflict, schools should actively teach emotional intelligence.",0,"Recommending emotional intelligence curricula is an educational opinion rather than a factual certainty, making me very confident. Disagreeing on school priorities is a legitimate personal stance.",4,0,"Empathy education, social conflict, and schooling are cultural and social interactions, making me very confident. They do not derive from physical or chemical mechanisms.",4,1,"The vocabulary is direct and expresses literal psychological and social meanings, making me very confident. It contains no hyperbole or symbolism.",4,0,"The word 'should' expresses a pedagogical imperative, making me very confident. It describes what schools ought to teach rather than a factual curriculum inventory.",4,0,"The statement infers an educational duty from the conflict-reducing benefits of empathy, making me very confident. It clearly provides a reasoned argument.",4,0,"Emotional intelligence and aggregate conflict reduction represent abstract psychological models, making me very confident. They cannot be wholly observed during routine individual events.",4,People generally accept that understanding others' feelings helps resolve interpersonal problems peacefully.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because progressive taxation creates fairer societies, wealthier citizens should pay higher tax rates.",0,"What makes a society 'fair' is an inherently subjective philosophical question, making me very confident. It is a value claim that cannot be empirically demonstrated as universally true.",4,0,"Taxes and social fairness are entirely organized by human governments and laws, making me very confident. They have no basis in physical or biological nature.",4,1,"The terms are used strictly in their normal economic and legal senses, making me very confident. No figures of speech are present.",4,0,"The word 'should' prescribes an ethical standard for fiscal policy, making me very confident. It presents a normative belief rather than a factual description of current tax law.",4,0,"The claim logically connects societal fairness to the conclusion of higher marginal tax rates, making me very confident. It is a structured inferential rationale.",4,0,"Tax brackets and societal equity are broad macroeconomic arrangements, making me very confident. They are conceptual systems outside direct individual observation.",4,It is a common societal principle that those with more resources should contribute proportionally more to the common good.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Since public transit reduces traffic congestion, cities ought to invest heavily in trains.",0,"Deciding to allocate heavy public budgets toward trains instead of other initiatives is an opinion, making me very confident. It represents an urban planning judgment rather than a verifiable fact.",4,0,"City planning, investments, and public transportation networks are human-designed social systems, making me very confident. They are social creations, not natural physical entities.",4,1,"The phrasing is concrete and literal, carrying no hidden or metaphorical meanings, making me very confident. It is plain and straightforward language.",4,0,"The phrase 'ought to' defines a recommended municipal investment priority, making me very confident. It advocates an ideal action rather than merely describing existing infrastructure.",4,0,"The necessity of investing in trains is logically inferred from their ability to alleviate congestion, making me very confident. It displays deductive reasoning.",4,0,"Urban congestion dynamics and municipal capital investments are large-scale planning concepts, making me very confident. They cannot be fully grasped by an everyday personal drive alone.",4,Urban residents routinely realize that mass transit takes cars off streets and alleviates gridlock.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because artistic expression enriches human culture, public funding should support independent artists.",0,"The notion that public funds should finance artists is an opinion about state spending, making me very confident. It is a subjective value preference rather than an indisputable fact.",4,0,"Artistic culture and public grants are social institutions and cultural conventions, making me very confident. They are strictly human phenomena rather than physical properties.",4,1,"The statement is expressed in direct and literal language throughout, making me very confident. It contains no metaphors, hyperbole, or idioms.",4,0,"The auxiliary verb 'should' communicates an ethical judgment regarding public resource allocation, making me very confident. It promotes a cultural norm rather than a factual report.",4,0,"The claim reasons that because culture is enriched by art, public funding is warranted, making me very confident. It moves systematically from a premise to a conclusion.",4,0,"Human culture and the value of artistic expression are high-level social ideals, making me very confident. They cannot be touched or measured in direct everyday experiences.",4,Communities commonly understand that art enhances human life and merits societal encouragement.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Since whistleblowers protect the public interest, laws should grant them total legal immunity.",0,"Deciding whether whistleblowers deserve total legal immunity is an unsettled legal opinion, making me very confident. It cannot be proven objectively correct or incorrect.",4,0,"Whistleblower protections and statutory immunity are socially constructed legal rules, making me very confident. They are human legal concepts, not physical laws.",4,1,"The sentence uses standard legal and civic terminology literally, making me very confident. It avoids any non-literal or rhetorical devices.",4,0,"The word 'should' expresses a normative stance on how the legal code ought to be written, making me very confident. It prescribes an ideal legal standard rather than describing current laws.",4,0,"The statement derives legal protections as a logical consequence of serving the public good, making me very confident. It demonstrates an inferential argument.",4,0,"The public interest and legal immunity frameworks are systemic legal constructs, making me very confident. They are broad societal protections rather than immediate physical encounters.",4,People generally understand that those who expose institutional wrongdoing perform a valuable civic function requiring legal safeguards.,"['opinion', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Traffic laws mandate stopping at red lights, therefore drivers must halt to obey legal rules.",1,"The legal requirement to stop at red lights is codified in statutes and verifiable as true or false. I am confident because legal statutes provide an objective, demonstrably verifiable basis beyond mere personal preference.",3,0,The statement concerns codified legal road conventions created by human societies rather than natural physical forces. I am very confident because traffic codes are entirely human social institutions.,4,1,"The words strictly denote traffic laws, stop signals, and driver actions without metaphor. I am very confident because there are no figures of speech or idioms present.",4,0,It specifies an obligatory legal rule of conduct that individuals ought to obey. I am very confident because mandates and rules prescribe appropriate societal behavior rather than mere physical descriptions.,4,0,The statement derives the duty to halt as a logical consequence of traffic laws. I am very confident because it explicitly uses deductive reasoning connecting legal premises to behavioral outcomes.,4,0,"Traffic codification and broad legal governance systems represent systemic legal structures beyond single isolated interactions. I am somewhat confident because systemic legal doctrines are conceptual, though observed in daily driving.",3,People universally understand that red traffic signals legally require motorists to bring their vehicles to a stop.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Contracts require mutual consent, therefore agreements signed under coercion are legally invalid.",1,"Contract law objectively dictates that duress renders a contract voidable, which can be legally verified. I am confident because statutory and common law formally demonstrate this outcome independently of personal opinion.",3,0,Contracts and legal coercion are entirely socially constructed legal mechanisms governing human transactions. I am very confident because contractual validity exists purely within human institutional frameworks.,4,1,"Every term is used in its direct, conventional legal sense without rhetorical flourish. I am very confident because it contains no figurative expressions.",4,0,The statement articulates an established institutional norm determining how legal agreements ought to be evaluated. I am very confident because legal validity is a normative standard of jurisprudence.,4,0,It concludes that coerced agreements are void by applying the foundational premise of mutual consent. I am very confident because it clearly draws a logical deduction from rule to case.,4,0,Legal validity and contractual enforceability are high-level institutional concepts that transcend immediate sensory observation. I am very confident because contract jurisprudence is an abstract societal framework.,4,People know that a contract forced upon someone against their will is not legally binding.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Embezzling public money violates fiduciary duty, therefore public officials are legally prohibited from doing so.",1,Anti-embezzlement statutes demonstrably prohibit this behavior across legal jurisdictions as an objective matter of law. I am confident because legal statutes empirically record these prohibitions independently of subjective viewpoints.,3,0,Fiduciary duty and public office are social constructs established to organize societal governance. I am very confident because these roles and duties exist solely via societal institutions.,4,1,The statement directly describes embezzlement and legal prohibition without any poetic or figurative devices. I am very confident because the phrasing is plain and literal.,4,0,It establishes ethical and normative standards regarding how public officials ought to handle resources. I am very confident because fiduciary duties are defined by moral and institutional norms.,4,0,It deduces the formal prohibition of the act from the core breach of fiduciary duty. I am very confident because it exhibits an explicit premise-to-conclusion inference.,4,0,Fiduciary obligations and systemic anti-corruption doctrines are institutional principles rather than tangible objects. I am very confident because governance structures are fundamentally abstract concepts.,4,Society expects public officials to manage taxpayer funds honestly and forbids stealing them.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because citizenship confers voting rights, disenfranchised citizens are deprived of standard democratic entitlements.",1,Whether a democratic constitution guarantees voting rights to citizens is verifiable through legal documentation. I am confident because statutory constitutional definitions make this objectively demonstrable.,3,0,"Citizenship, democracy, and voting rights are human political arrangements. I am very confident because political franchise exists entirely within social governance structures.",4,1,The phraseology expresses exact political and legal meanings without metaphor or hyperbole. I am very confident because all terms mean precisely what they state.,4,0,"The claim invokes democratic entitlements, which are socially constructed norms and rights. I am very confident because democratic rights denote values rather than natural physical laws.",4,0,It infers deprivation by logically contrasting the general definition of citizenship rights with disenfranchisement. I am very confident because it presents a clear deductive argument.,4,0,Citizenship and democracy are broad socio-political concepts not graspable through simple individual sensory experience alone. I am very confident because constitutional theory is an abstract domain.,4,"When citizens are blocked from voting, they are denied an essential right of democracy.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because perjury violates sworn oaths, testifying falsely in court constitutes a prosecutable criminal offense.",1,"Perjury laws demonstrably exist in criminal codes, making the criminal status of false testimony an objective fact. I am confident because legal statutes verify the crime independently of individual belief.",3,0,"Oaths, courts, and criminal prosecution are institutional mechanisms established by human society. I am very confident because legal trials are entirely human-constructed systems.",4,1,The statement uses precise legal terminology that means exactly what it says. I am very confident because it lacks idioms and figurative language.,4,0,The rule expresses a mandatory legal and ethical norm concerning honesty during judicial proceedings. I am very confident because judicial oaths define prescriptive behavioral duties.,4,0,It reasons that false testimony is criminal precisely because it breaches a legally binding sworn oath. I am very confident because it links cause and legal effect deductively.,4,0,The integrity of the judicial system and statutory perjury classifications are abstract legal constructs. I am very confident because the concept of legal perjury relies on systemic institutional doctrine.,4,Lying under oath in a courtroom is against the law and punishable.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Academic plagiarism breaches institutional honesty standards, therefore universities formally penalize copying intellectual work.",1,"University disciplinary guidelines demonstrably define and penalize plagiarism across higher education institutions. I am confident because university honor codes provide documented, factual proof of these policies.",3,0,Intellectual property conventions and academic codes of conduct are created entirely by human academic institutions. I am very confident because academic integrity rules are socially constructed.,4,1,The language communicates the concept directly without metaphors or poetic rhetoric. I am very confident because each word maintains its direct conventional definition.,4,0,"It reflects normative values of fairness, honesty, and scholarly propriety within educational organizations. I am very confident because plagiarism rules mandate how scholars ought to conduct themselves.",4,0,The conclusion that penalties occur is derived logically from the breach of honesty rules. I am very confident because it connects the violation of a premise to its institutional consequence.,4,0,Academic integrity and intellectual property represent high-level conceptual doctrines rather than physical entities. I am very confident because educational ethics cannot be understood solely via direct physical perception.,4,Students and researchers know that claiming someone else's writing as your own will cause penalties.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because speeding violates posted speed limits, exceeding them subjects drivers to traffic fines.",1,"Traffic legislation demonstrably establishes speeding penalties, which can be factually verified in traffic court statutes. I am confident because legal records confirm this independently of personal opinion.",3,0,Speed limits and financial traffic fines are regulatory mechanisms invented by human governments. I am very confident because highway regulations are entirely social constructs.,4,1,The phrasing is completely literal and devoid of any colloquial idioms or rhetorical embellishments. I am very confident because it plainly states traffic regulations.,4,0,Speed limits represent legal norms instructing motorists how they ought to drive safely. I am very confident because regulatory limits set normative boundaries for public conduct.,4,0,The statement establishes that incurring a fine logically follows from the act of violating established limits. I am very confident because it uses straightforward cause-and-effect reasoning.,4,0,"Regulatory compliance systems and municipal vehicular governance represent collective legal constructs. I am somewhat confident because while cars are physical, legal traffic regulation systems are abstract.",3,Driving faster than the posted legal limit can result in receiving a speeding ticket.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Diplomatic immunity protects accredited ambassadors, therefore host nations cannot criminally prosecute them.",1,The Vienna Convention on Diplomatic Relations legally codifies this immunity as an verifiable international legal fact. I am confident because signed international treaties objectively substantiate this rule.,3,0,International diplomacy and treaty immunities are international conventions created through human statecraft. I am very confident because diplomacy is fundamentally an inter-societal construct.,4,1,The statement uses literal international law terms without any hyperbole or figurative speech. I am very confident because all phrases express direct legal meanings.,4,0,Diplomatic protocols define normative conventions regarding how sovereign states ought to treat foreign envoys. I am very confident because diplomatic privileges reflect treaty-based norms.,4,0,It infers the impossibility of host prosecution from the established legal shield of immunity. I am very confident because it applies a formal legal definition to deduce an institutional limitation.,4,0,Sovereign immunity and geopolitical protocols are complex institutional abstractions that cannot be physically touched. I am very confident because international legal status is a theoretical construct.,4,Foreign ambassadors cannot simply be arrested and prosecuted by the host nation due to immunity.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because copyright law protects original works, unauthorized commercial reproduction constitutes intellectual property infringement.",1,Statutory copyright codes legally define unauthorized commercial reproduction as infringement in verifiable statutes. I am confident because statutory law makes this classification demonstrably true.,3,0,Copyright systems and intellectual property laws are artificial human constructs designed to regulate cultural goods. I am very confident because copyright does not exist in nature.,4,1,The sentence utilizes straightforward legal terminology without figurative or symbolic language. I am very confident because every word is used in its direct literal sense.,4,0,The statement is grounded in legal norms governing rights of ownership and fair usage of creative labor. I am very confident because copyright law establishes ethical and normative boundaries on copying.,4,0,It deduces that an action constitutes infringement based on the governing premise of copyright protections. I am very confident because it demonstrates logical legal classification.,4,0,"Intellectual property is a non-tangible, abstract legal concept regulating societal distribution of ideas. I am very confident because intellectual property cannot be perceived directly via physical senses alone.",4,You cannot legally copy and sell another person's creative work without permission.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Bribery undermines competitive bidding rules, therefore public procurement laws strictly outlaw kickbacks.",1,Public procurement acts factually and verifiably forbid bribery across statutory frameworks worldwide. I am confident because legal statutes empirically document these prohibitions.,3,0,Commercial procurement frameworks and anti-bribery regulations are social institutions regulating financial interactions. I am very confident because markets and laws are societal inventions.,4,1,"It describes corruption rules plainly without employing metaphors, similes, or rhetorical exaggerations. I am very confident because the phrasing is strictly literal.",4,0,The principle reflects strong normative values against corruption and in favor of fair competition. I am very confident because anti-corruption rules enforce prescriptive ethical standards.,4,0,The prohibition of kickbacks is logically inferred from their detrimental impact on competitive fairness rules. I am very confident because the statement links systemic damage to regulatory prohibition.,4,0,"Market fairness, public procurement ethics, and institutional corruption are abstract socio-economic frameworks. I am very confident because these systemic economic principles transcend physical observation.",4,Bribing officials to win public contracts is unfair and universally prohibited by law.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because zoning laws restrict industrial manufacturing, factories cannot legally operate in residential zones.",1,Municipal ordinances demonstrably document which commercial activities are permitted or banned in zones. I am confident because land-use codes provide objective legal facts about permissions.,3,0,Urban zoning divisions and municipal codes are collective urban planning rules generated by societies. I am very confident because zoning classifications are entirely human-made conventions.,4,1,The wording directly identifies land use classifications and municipal regulations without figurative framing. I am very confident because all terms carry their explicit literal definitions.,4,0,Zoning rules prescribe normative standards for what activities are permissible within community areas. I am very confident because planning regulations define proper versus improper spatial land use.,4,0,It concludes that factories cannot operate based on the legal restriction set by residential zoning. I am very confident because it follows an explicit deductive syllogism.,4,0,Urban planning frameworks and regulatory municipal codes are abstract civic organizational systems. I am somewhat confident because municipal administrative laws exist as systemic conceptual structures.,3,"You cannot build and run a noisy, polluting factory in a neighborhood designated for homes.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Medical licensing laws regulate healthcare, therefore individuals without recognized credentials cannot practice surgery.",1,Medical statutes demonstrably prohibit unlicensed surgical procedures across state medical board regulations. I am confident because legal medical registers objectively substantiate who may legally practice.,3,0,Professional accreditation and healthcare governance are social systems established to manage human safety. I am very confident because medical licenses are social and institutional credentials.,4,1,The terms refer directly to medical regulations and surgical practice without figures of speech. I am very confident because the statement is completely free of metaphor.,4,0,Licensing requirements represent prescriptive norms dictating who is ethically and legally authorized to treat patients. I am very confident because standards of professional practice are normative rules.,4,0,The prohibition against practicing is logically deduced from the requirement of legal licensing. I am very confident because it links credential requirements directly to legal disqualification.,4,0,Professional licensing structures and regulatory jurisdictions are conceptual governance frameworks. I am very confident because institutional authorization is an abstract legal status.,4,A person must have a valid medical license to legally perform surgical operations.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because minimum wage statutes establish wage floors, paying hourly workers less is illegal.",1,Statutory minimum wage figures and the illegality of paying sub-minimum wages are documented in labor law. I am confident because labor codes objectively define and penalize these wage violations.,3,0,Labor laws and wage economies are socially constructed mechanisms developed by human communities. I am very confident because monetary compensation rules are social constructs.,4,1,The words strictly indicate economic terms and legal mandates without hyperbole or figurative turns. I am very confident because every word holds its direct literal meaning.,4,0,Minimum wage reflects economic norms setting standard living baselines and fair labor requirements. I am very confident because labor regulations dictate how employers ought to compensate employees.,4,0,It reasons that sub-minimum pay is unlawful because wage laws establish an absolute minimum floor. I am very confident because it draws a clear deduction from the statutory definition.,4,0,Macroeconomic labor regulations and legal wage mandates represent systemic economic policies. I am very confident because economic regulatory systems are abstract societal structures.,4,Employers are legally required to pay workers at least the government-mandated minimum wage.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because legal adoption creates parental rights, adoptive parents become the child's lawful guardians.",1,Adoption decrees issued by courts factually and verifiable transfer parental rights under family law. I am confident because judicial court decrees objectively establish parental status.,3,0,Adoption and legal guardianship are institutionalized family structures defined by human society. I am very confident because legal kinship relies entirely on socially constructed statutes.,4,1,The text uses formal legal and familial terminology without metaphorical language. I am very confident because it directly states the legal reality of adoption.,4,0,"It defines the normative, institutional recognition of who ought to be acknowledged as a lawful guardian. I am very confident because familial legal duties are prescriptive social norms.",4,0,It concludes legal guardianship by applying the direct legal consequence of the adoption process. I am very confident because it moves logically from statutory premise to legal status.,4,0,The concept of lawful guardianship and state-sanctioned parenthood is an abstract juridical framework. I am very confident because legal parentage is a socio-legal concept beyond mere biological fact.,4,Completing the legal adoption process makes the adoptive parents the child's true legal parents.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Tax laws require filing annual returns, therefore eligible citizens must submit tax documentation.",1,Revenue codes factually specify the mandatory requirement for eligible citizens to file tax forms. I am confident because tax legislation proves this obligation independently of personal viewpoint.,3,0,Taxation systems and annual filing requirements are civic conventions constructed by governments. I am very confident because tax obligations exist purely within human political societies.,4,1,"The phrasing plainly mentions tax laws, filings, and citizens without rhetorical figures. I am very confident because all terms are utilized literally and accurately.",4,0,Tax codes establish mandatory civic duties that citizens ought to fulfill to support public services. I am very confident because civic obligations prescribe required normative social behavior.,4,0,It deduces the requirement for citizens to submit returns from the general mandate of tax legislation. I am very confident because the conclusion follows directly from the legal premise.,4,0,"Fiscal governance, state taxation frameworks, and statutory revenue systems are abstract societal mechanisms. I am very confident because public finance structures represent high-level conceptual systems.",4,Citizens who earn taxable income are obligated by law to file their taxes every year.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because bankruptcy laws discharge eligible debts, creditors cannot legally demand repayment on them.",1,A court discharge order demonstrably strips creditors of legal enforcement rights under bankruptcy codes. I am confident because bankruptcy court orders provide verifiable factual determinations.,3,0,"Debt, credit, and bankruptcy systems are financial constructs developed entirely by human societies. I am very confident because money and debt relief are institutional social agreements.",4,1,The sentence utilizes straightforward financial and legal vocabulary with no figurative phrasing. I am very confident because it contains no metaphors or literary expressions.,4,0,Bankruptcy laws establish rules for fairness between insolvent debtors and creditors. I am very confident because debt discharge rules dictate normative boundaries on debt enforcement.,4,0,It infers the illegality of debt collection from the legal effect of debt discharge. I am very confident because it logically connects a judicial discharge to creditor limitations.,4,0,"Insolvency doctrines, capital obligations, and debt discharge are abstract economic and juridical mechanisms. I am very confident because financial rights and discharges are conceptual constructs.",4,"When a debtor's debts are legally cleared in bankruptcy court, creditors cannot collect them.","['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because anti-discrimination statutes prohibit hiring bias, employers cannot legally reject candidates by race.",1,Civil rights and equal employment acts explicitly and verifiable make racial discrimination illegal. I am confident because statutory laws objectively define prohibited discriminatory practices.,3,0,Employment structures and anti-discrimination legal mandates are social institutions regulating human relations. I am very confident because labor markets and civil rights laws are social developments.,4,1,The statement uses literal terminology about employment practices and legal prohibitions without metaphor. I am very confident because there are no figures of speech.,4,0,Anti-discrimination policies embody social and ethical norms regarding equality of opportunity. I am very confident because civil rights rules mandate how organizations ought to act fairly.,4,0,It deduces that racially motivated rejections are illegal from statutory bans on hiring bias. I am very confident because it explicitly links a statutory rule to an employer prohibition.,4,0,"Civil rights protections, workplace equality frameworks, and institutional discrimination are abstract societal concepts. I am very confident because civil rights doctrines represent systemic conceptual principles.",4,Employers are not allowed by law to deny someone a job because of their race.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because defamation laws protect reputations from falsehoods, publishing malicious lies is legally actionable.",1,Civil codes factually identify libel and slander as torts providing legal causes of action. I am confident because tort case law and statutes objectively document actionable defamation claims.,3,0,The concept of reputation and the tort of defamation are social and legal inventions. I am very confident because tort law and societal reputation are human social conventions.,4,1,The words express direct legal definitions of defamation and falsehoods without metaphorical imagery. I am very confident because the phrasing is plain and unambiguous.,4,0,Defamation laws codify normative expectations regarding truthfulness and respect for social standing. I am very confident because tort liability establishes norms against harmful misrepresentation.,4,0,It reasons that publishing malicious falsehoods leads to legal action because tort law penalizes reputation damage. I am very confident because it derives legal liability logically from tortious conduct.,4,0,"Reputational standing, defamation torts, and civil liability are intangible legal principles. I am very confident because legal injury to personal reputation operates within abstract jurisprudence.",4,Publishing damaging lies about someone exposes the publisher to lawsuits for defamation.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because currency is legal tender for debts, merchants can legally accept government notes.",1,Monetary statutes factually designate central bank currency as valid legal tender. I am confident because monetary acts provide verifiable legislative facts establishing tender status.,3,0,"Money, currency, and legal tender are conventional institutional arrangements of human economy. I am very confident because currency value depends entirely on collective social agreement.",4,1,"It explicitly refers to government notes, merchants, and legal tender without idioms or metaphors. I am very confident because all words are used strictly literally.",4,0,"Legal tender laws specify the recognized, valid standard for debt settlement in society. I am very confident because legal tender laws prescribe legitimate instruments of commerce.",4,0,It deduces merchant acceptance rights from the statutory designation of currency as legal tender. I am very confident because it reasons from official legal status to commercial permission.,4,0,"Monetary theory, legal tender doctrine, and fiduciary currency are abstract institutional systems. I am very confident because the nature of fiat currency is a societal abstraction.",4,Store owners can legally take official paper money as payment because government backs it.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"Because building codes mandate fire exits, commercial architecture must include designated emergency egress.",1,"Municipal construction codes factually require emergency egress in commercial structures in verifiable manuals. I am confident because official building code books provide clear, objective documentation.",3,0,Building safety codes and municipal construction regulations are organized societal standards. I am very confident because architectural building codes are established through civic institutions.,4,1,The terminology refers literally to structural safety exits and commercial architecture without idioms. I am very confident because the description is completely direct and literal.,4,0,Building standards prescribe normative safety measures that builders and architects ought to respect. I am very confident because building regulations set mandatory duties of care for human life.,4,0,It concludes that buildings require emergency exits because building codes legally mandate them. I am very confident because it deduces structural requirements from safety regulations.,4,0,Public safety regulatory policy and architectural compliance systems represent abstract civic safety governance. I am somewhat confident because safety codes are institutionalized systems of risk reduction.,3,Public commercial buildings must have clearly marked fire exits to ensure life safety.,"['fact', 'social', 'literal language', 'normative', 'reasoning', 'abstract']",google/gemini-3.8-flash
"A chain snaps at its weakest link, demonstrating overall structural fragility.",0,"Claiming that failure demonstrates general fragility contains an element of subjective interpretation regarding what constitutes significance. My confidence is low to moderate because tensile fracture is factual, yet the interpretive takeaway is subjective.",2,1,"It refers directly to mechanical tensile strength in materials, giving me high confidence. It is not social because material failure is governed by physical forces rather than human convention.",4,0,The phrase borrows the well-known idiom 'a chain is only as strong as its weakest link'. I am very confident because it employs metaphorical phrasing rather than purely dry literal engineering terms.,4,1,It describes a measurable empirical regularity regarding structural mechanics. I am confident in this classification because it describes how physical systems actually fail rather than how they morally ought to behave.,3,0,The statement uses the observation of material failure to deduce a logical conclusion about structural integrity. I am confident because it reasons from a specific premise to an overarching deduction rather than stating isolated knowledge.,4,0,"While individual links break, the principle of systemic vulnerability across complex engineering networks requires abstract conceptualization. I am somewhat confident because understanding general failure modes spans beyond a single everyday observation.",3,People commonly understand that a system's vulnerability is determined by its most fragile component.,"['opinion', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",google/gemini-3.8-flash
