source_id,source_row,statement,design_point,gen_model,judge_model,fact_classification,fact_confidence,fact_explanation,physical_classification,physical_confidence,physical_explanation,literal language_classification,literal language_confidence,literal language_explanation,positive_classification,positive_confidence,positive_explanation,knowledge_classification,knowledge_confidence,knowledge_explanation,everyday_classification,everyday_confidence,everyday_explanation,commonsense,commonsense_explanation
8319265408acd459e6908c992b775f3b660a24a7a138e402dfea813084ca1fd0:1,70,"Forests store carbon, so burning them can turn carbon vaults into atmospheric sources.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,The claim describes an empirically verifiable process in the carbon cycle that can be measured independently of personal views.,physical,4,"It concerns biological carbon sequestration and chemical release via combustion, which follow natural scientific laws rather than human conventions.",figure of speech,3,Phrases such as “carbon vaults” and “atmospheric sources” are metaphorical rather than strictly literal descriptions of forests and the atmosphere.,positive,4,"The sentence reports an observable causal regularity without prescribing values, norms, or what ought to be done.",reasoning,4,The word “so” signals a conclusion drawn by combining the premise that forests store carbon with the logical implication of combustion.,abstract,3,Carbon storage and its conversion into atmospheric sources are scientific regularities not directly observable through ordinary individual experience.,1,The basic causal idea that burning vegetation releases stored carbon into the air is widely shared everyday knowledge rather than specialized expertise.
2c103327cffe5d5597ffe37ca59cb06b69aa7292a28f5d50259eb8526f3540d7:1,71,"Earth spins, so different longitudes take turns facing the Sun.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The statement describes a verifiable physical process of Earth's rotation producing sequential illumination of longitudes, which can be confirmed independently of personal views.",physical,4,"It concerns objective astronomical and geometric properties of a rotating planet and solar radiation, governed by natural laws rather than human conventions.",literal language,3,"The wording directly states a causal relationship without relying on metaphor, hyperbole, or idiom as the primary meaning, though 'take turns' is mildly anthropomorphic.",positive,4,"The claim reports an empirical regularity of planetary motion and illumination rather than any value judgment, prescription, or social convention.",reasoning,3,"The word 'so' explicitly links the premise of Earth's spin to a deduced consequence about longitudes, combining known facts with causal logic.",abstract,3,"Although day and night are familiar, the statement invokes unobservable global geometry (spin axis, longitudes) that cannot be derived from unaided personal experience alone.",1,The causal link between Earth's rotation and sequential day/night across locations is elementary knowledge shared by most people after basic schooling and therefore qualifies as common sense.
17e69617e45e3da7cf18a8aee724e02cff74087d1c04a71a0b2d4b3e00e99484:1,72,"The Moon's gravity varies across Earth, so oceans dance to a tidal rhythm.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,The statement describes a scientifically verifiable cause-and-effect relationship between differential lunar gravity and ocean tides that can be confirmed independently of anyone's beliefs.,physical,4,"Gravity, Earth, and ocean motion are objective features of the natural world governed by physics and measurable empirically.",figure of speech,4,The phrase 'oceans dance to a tidal rhythm' is a metaphor rather than a literal description of water movement.,positive,4,The statement reports an empirical regularity of the physical world and contains no value judgment or prescription.,reasoning,3,The connective 'so' presents a causal conclusion obtained by combining the fact of gravitational variation with logical inference about resulting water motion.,everyday,3,"Ocean tides themselves are phenomena that many people encounter or can readily observe in ordinary coastal life, even though the gravitational explanation is more specialized.",1,"The Moon's influence on ocean tides is widely shared knowledge that most people acquire through everyday observation or basic education, so the statement qualifies as common sense despite its slightly poetic wording."
b3f2550038551f18ce8a343157cd5c559399ef19ed7e8f493e8db02c80a00bc0:1,73,"Space is nearly empty, so sound lacks a highway between planets.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim that space is nearly empty and thus cannot transmit sound is a scientifically testable assertion about physical reality, independent of anyone's subjective views.",physical,4,"It concerns objective properties of vacuum and acoustic wave propagation as described by physics, which can be measured empirically.",figure of speech,4,The word 'highway' is used metaphorically to stand for a medium of transmission rather than a literal roadway.,positive,4,The statement reports an empirical regularity of the physical world and contains no value judgment or prescription.,reasoning,4,"The connective 'so' draws an explicit conclusion from the premise that space is empty, combining known facts with logic.",abstract,3,Interplanetary sound transmission is not something people observe in ordinary daily life; it requires specialized scientific knowledge.,1,The idea that sound cannot travel through the vacuum of space is a widely shared piece of basic scientific knowledge often presented in everyday explanations.
72875aaf9b5789116cfcb00f3763c6ac2dbe2e7343343ebd0c67bc0dbe56f398:1,74,"Starlight travels at finite speed, so distant stars show us old news.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The finite speed of light and the resulting delay in observing distant stars are established, independently verifiable scientific facts rather than subjective views.",physical,4,"The claim concerns the physical speed of electromagnetic radiation and astronomical distances, which are governed by natural laws rather than human conventions.",figure of speech,3,"The expression 'old news' is a metaphor for delayed information from the past, so the statement is not purely literal even though its scientific content is straightforward.",positive,4,"The statement reports an empirical regularity of physics without any value judgment, prescription, or social norm.",reasoning,4,"The word 'so' explicitly draws a conclusion from the premise of finite light speed, combining a known fact with logical inference.",abstract,3,"Although people see stars, the light-travel-time implication cannot be arrived at from ordinary personal experience alone and requires scientific knowledge.",1,"The idea that we see distant stars as they were in the past is a widely shared, intuitively grasped piece of popular-science knowledge that most people treat as common sense."
5e5a882dd8a60be527f2cbca7f721c81710e102334bed617d9a2ea48318dcd57:1,75,"Sunlight fuels photosynthesis, so food chains often run on borrowed sunshine.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The core claims about sunlight driving photosynthesis and thereby supplying energy to food chains are empirically testable scientific regularities, not subjective viewpoints.",physical,4,"Photosynthesis, solar energy conversion, and trophic energy flow are biological and physical processes governed by natural laws, independent of human social conventions.",figure of speech,4,Expressions such as 'fuels photosynthesis' and especially 'borrowed sunshine' are metaphors rather than strictly literal descriptions of energy transfer.,positive,4,"The statement reports an observed natural mechanism without any evaluative judgment, prescription, or appeal to social norms.",reasoning,3,"The connective 'so' explicitly infers the conclusion about food-chain energetics from the premise of photosynthesis, combining known facts with logic.",abstract,3,"Although sunlight and plants are familiar, the systemic notion of food chains as pathways of borrowed solar energy is a scientific regularity that cannot be fully observed through unaided personal experience.",1,"The idea that most food ultimately derives from sunlight captured by plants is a widely shared, intuitively accessible piece of ecological understanding that people routinely apply in everyday thinking about nature."
d52ca0df8f7cfb131f8b59e3740a340d673cddd6a031e3875d0b103c49da897e:1,76,"Resources are finite, so exponential population growth eventually hits a ceiling.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,The claim about finite resources imposing a limit on exponential growth can be tested against ecological and physical evidence independently of anyone's preferences.,physical,4,It concerns material resource stocks and biological population dynamics governed by natural laws rather than human conventions or beliefs.,figure of speech,4,The expression 'hits a ceiling' is a conventional metaphor for encountering an upper bound rather than a literal physical collision.,positive,4,The statement describes an expected empirical regularity without asserting any value judgment about what ought to occur.,reasoning,4,It combines the premise of finite resources with logical inference to reach a conclusion about population dynamics.,abstract,4,Global carrying-capacity limits are regularities that cannot be observed or inferred from any single person's ordinary daily experience.,1,"The intuition that unbounded exponential growth cannot continue indefinitely inside a finite system is a widely shared, readily grasped piece of practical reasoning."
7b14123ec1e9749375ec937a4ee3156fa719a0586bb6df9c71c8aa922248b37b:1,78,"Random errors can cancel out, so repeated measurements help truth emerge from noise.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The claim describes a well-established statistical property of random measurement error that can be demonstrated mathematically (e.g., expected value of zero-mean noise) and empirically, independent of personal preference.",physical,4,"It concerns objective, measurable properties of physical observations and noise as treated in physics, engineering and statistics, not socially constructed rules or beliefs.",figure of speech,3,"Although the first clause is largely technical, the phrase “truth emerge from noise” is metaphorical rather than a strictly literal description of the averaging process.",positive,4,"The statement reports an empirical regularity of measurement rather than a value judgment, prescription or social norm.",reasoning,3,"It links a known property (random errors cancel) to a conclusion (repeated measurements reveal the signal) via an explicit causal “so,” constituting an inference rather than a bare observation.",abstract,3,"While people occasionally repeat measurements in daily life, the underlying statistical principle that random errors cancel to extract “truth from noise” is an abstract regularity not fully accessible from unaided individual experience.",1,"Averaging repeated observations to reduce random fluctuations is a widely shared, intuitively grasped idea that people apply in ordinary settings such as cooking, weighing or taking multiple readings."
c4fbfd2c7860854d41a696c94d302c68a3f2f13efc15c9ab6cb51701922ec0a8:1,77,"Enlarging similar shapes lowers surface-to-volume ratios, so bulk can provide thermal armor.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The geometric relationship that enlarging similar shapes lowers surface-to-volume ratios is a demonstrable mathematical fact, and the thermal consequence follows from established heat-transfer physics, independent of anyone's opinion.",physical,4,"The claim concerns objective geometric scaling and heat-retention properties of matter, which are governed by physics rather than human beliefs or social rules.",figure of speech,3,"The opening clause is literal geometry, but 'thermal armor' is a metaphor that likens bulk insulation to protective armor, rendering the whole statement figurative.",positive,4,"The sentence reports an empirical regularity and its physical implication without any value judgment, prescription, or social norm.",reasoning,4,"It explicitly draws a conclusion ('so bulk can provide…') by combining a geometric premise with an inference about heat transfer, rather than merely stating an observation.",abstract,3,Surface-to-volume scaling laws and their thermal consequences are scientific regularities that cannot be fully grasped from ordinary personal experience alone.,0,"The statement encodes a specialized scaling principle from physics and biology, not an intuition most people would possess through everyday life without formal knowledge."
c7524a87beffb9f7d80632b5b8d0d97fbe5391f1b77c0fa2314fcbc0705534e3:1,80,"Independent backups spread risk, so total system failure requires several dominoes to fall.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,3,The claim that independent backups reduce correlated failure risk is an empirically testable engineering regularity rather than a mere preference. Confidence is only moderate because the second clause uses figurative language that slightly blurs strict verifiability.,physical,4,The statement concerns objective reliability properties of redundant systems that can be modeled with probability and measured in engineering tests. It does not invoke social conventions or subjective beliefs.,figure of speech,4,"The phrase “several dominoes to fall” is an explicit metaphor for sequential or conjunctive failures. The rest of the sentence is otherwise ordinary, but the presence of that image makes the whole utterance figurative.",positive,4,The sentence describes an empirical consequence of independence rather than prescribing what anyone ought to do. No value judgment or social norm is asserted.,reasoning,4,"The word “so” signals an inference: the speaker combines the premise that backups are independent with a logical conclusion about the number of failures required. It is therefore a derived claim, not a raw observation.",everyday,3,"People routinely keep extra copies of files, keys, or spare parts and intuitively grasp that uncorrelated copies lower total-loss risk. The principle can be reached from ordinary experience even though the wording is slightly technical.",1,"The statement restates the familiar folk principle of not putting all eggs in one basket, which most adults already apply to backups, spare tires, and similar redundancies."
5d7dbae62d727871d7cc2ad4843c2316f8a2cca951ec503488dcb72824c7e7ed:1,81,"Resources are finite, so progress should travel lightly rather than devour its foundations.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,4,"The clause containing 'should' is a value-laden prescription that cannot be shown true or false independently of anyone's views, so the statement as a whole is an opinion. Confidence is high because the normative language is unambiguous.",social,3,"While resource finitude is a physical fact, the statement's main claim concerns how human progress ought to be conducted, which is a socially constructed value. Confidence is moderate because the two domains are mixed.",figure of speech,4,Expressions such as 'travel lightly' and 'devour its foundations' are metaphors rather than literal descriptions. Confidence is high because the figurative intent is obvious.,normative,4,The word 'should' marks a judgment about what ought to happen rather than a description of what does happen. Confidence is high given the explicit prescriptive language.,reasoning,4,The connective 'so' draws an inference from the premise of finite resources to a conclusion about how progress ought to proceed. Confidence is high because the inferential structure is explicit.,abstract,4,The claim addresses a general principle of societal progress that cannot be observed or verified through ordinary individual experience. Confidence is high because the topic is clearly a high-level regularity.,1,"The idea that we should not exhaust the very resources on which continued progress depends is a widely shared, intuitive sustainability principle."
668a26365b409c7ebd50efc4530c017c649f7e5cb372451676120a9540957233:1,79,"Without uplift, erosion wears mountains down, so stone giants eventually shrink.","['fact', 'physical', 'figure of speech', 'positive', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,fact,4,"The statement describes a verifiable geological process that can be demonstrated correct or incorrect via empirical evidence from earth science, independent of personal views.",physical,4,"It concerns objective natural processes of tectonics and erosion governed by physical laws, which can be measured or derived from observations of the material world.",figure of speech,4,"Phrases such as 'stone giants' function as a metaphor for mountains and 'shrink' personifies the process, so the language is figurative rather than strictly literal.",positive,4,"The claim reports an empirical regularity of the natural world without any evaluative judgment, value, or prescription about what ought to occur.",reasoning,4,"The connective 'so' draws an explicit conclusion by combining the premises of missing uplift and ongoing erosion, rather than merely stating an isolated observation.",abstract,3,"Although mountains themselves can be seen, the multi-million-year interplay of uplift and erosion cannot be witnessed or inferred from ordinary individual experience alone.",0,"The claim relies on specialized geological knowledge of tectonic timescales rather than immediate, intuitive everyday understanding shared by most people."
1b40e7b71a3b38d3b1edaad57faeecb4ddd689ead4972680d23cbbdc207bc066:1,82,"Greenhouse gases trap heat, so civilization should stop feeding the planetary furnace.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,4,"While the opening clause states a verifiable physical process, the statement as a whole advances a value-laden recommendation that cannot be shown objectively true or false.",physical,3,"The central claims concern heat-trapping by gases and the planet as a thermal system, which are phenomena described by physics even though a human actor is mentioned.",figure of speech,4,The expression “feeding the planetary furnace” is a metaphor rather than a literal description of any actual furnace or feeding action.,normative,4,"The modal “should” expresses a judgment about what civilization ought to do, not a description of an empirical regularity.",reasoning,4,The connective “so” signals that a conclusion is being drawn by combining the stated premise with an implicit chain of inference.,abstract,4,Greenhouse-gas physics and planetary energy balance cannot be grasped through ordinary personal experience alone; they require scientific abstraction.,0,"The claim rests on specialized scientific knowledge and figurative language rather than the kind of intuitive, directly experienced regularities that constitute everyday common sense."
eedc2c258f6655990f5eab3f36f223742c9519fc1786b58fa504fdb89b1353e9:1,83,"Extinction is irreversible, so humanity should keep nature's library intact.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The opening clause about extinction can be checked empirically, but the statement as a whole advances a subjective prescription about what humanity ought to do, which cannot be shown true or false independently of values.",social,2,"Although extinction is a biological process, the statement’s force lies in a human preference and recommended social policy, which originate in beliefs rather than purely physical regularities.",figure of speech,4,The phrase “nature’s library” is a metaphor that treats biodiversity as a collection of irreplaceable volumes; the rest of the sentence is therefore figurative rather than strictly literal.,normative,4,"The word “should” explicitly introduces a value judgment about the right course of action, not a description of an empirical regularity.",reasoning,4,"The connective “so” draws an action-guiding conclusion from the premise that extinction cannot be undone, combining a piece of knowledge with an inference.",abstract,3,Species-level extinction and the global preservation of biodiversity are large-scale scientific and ethical notions that ordinary individuals do not directly encounter in daily life.,1,"The idea that something gone forever ought to be protected is a widely shared intuitive principle, here applied to nature."
f47b350f85fb894396efc3c835eb1cc7d7f2b20560861ef0b7b86ee2f9c20f49:1,85,"Infections can spread silently, so prevention should build bridges before the flood.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The opening clause about silent spread of infections can be checked empirically, but the 'should' recommendation that follows is inherently subjective and cannot be shown true or false independently of values.",physical,3,"The core subject is the biological transmission of infections, an objective natural process, even though the advice about prevention is directed at human action.",figure of speech,4,Phrases such as 'spread silently' and 'build bridges before the flood' are metaphors rather than plain descriptions of events.,normative,4,"The modal 'should' expresses a value judgment about what prevention ought to do, not a description of an empirical regularity.",reasoning,3,"The connective 'so' links a premise about silent transmission to a derived conclusion about preventive strategy, constituting an inference rather than a bare observation.",abstract,3,The statement articulates a general principle of unseen risk and proactive preparedness that cannot be arrived at solely from any single ordinary experience.,1,"The idea that hidden threats require advance preparation is a widely shared piece of practical wisdom, comparable to familiar adages about prevention."
6d26d869f6a69a61ade0e8e76dfa5d5f18de23275040e07fb508990aabad6068:1,84,"Antibiotic overuse favors resistance, so medicine should avoid blunting its own sword.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The premise about overuse promoting resistance is empirically testable, but the overall claim includes a 'should' recommendation that cannot be shown true or false independently of values, rendering the statement an opinion.",physical,3,"The statement centers on the biological process of antibiotic resistance, an objective natural phenomenon governed by evolutionary and microbiological rules, even though medical practice is involved.",figure of speech,4,"The expression 'blunting its own sword' is a metaphor that treats antibiotics as a weapon that can be dulled, which is figurative rather than plain literal language.",normative,4,"The word 'should' expresses a value-laden prescription about how medicine ought to behave, making the statement normative rather than a purely descriptive regularity.",reasoning,4,"The connective 'so' explicitly draws a conclusion from the given premise, combining a piece of knowledge with an inference to produce a recommendation.",abstract,3,"Although people encounter antibiotics in daily life, the claimed regularity and the resulting policy-level conclusion cannot be observed or derived from any single individual's personal experience.",1,"The idea that overusing a useful tool (antibiotics) will make it less effective, and therefore one should use it judiciously, is an accessible, widely shared practical inference."
a686f5abb95d01758163045d791cd307a33b68a1cfc6f82069fc283cc069c642:1,86,"Components can fail, so critical engineering should never put every egg in one basket.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The premise that components can fail is factual, but the overall claim uses 'should never' as a value-laden recommendation that cannot be shown true or false independently of judgment. Confidence is only moderate because the factual clause is mixed in.",physical,4,"The statement concerns component failure and engineering design, which are empirical, measurable phenomena governed by physical and engineering regularities rather than social conventions.",figure of speech,4,"The phrase 'put every egg in one basket' is a well-known idiom/metaphor, so the statement as a whole employs figurative language rather than purely literal wording.",normative,4,"The word 'should' expresses a prescriptive judgment about how engineering ought to be practiced, not a description of an empirical regularity.",reasoning,4,"The connective 'so' explicitly draws a conclusion (avoid single-point dependence) from the premise that components can fail, combining knowledge with inference.",abstract,3,"While the idiom is familiar, the claim is a general engineering principle about redundancy that cannot be fully grasped from ordinary personal experience alone; it is a higher-level regularity. Confidence is moderate because the underlying idea of backups is also encountered in daily life.",1,"The advice restates a widely shared, intuitively grasped principle of risk diversification that people apply both in ordinary life and in specialized domains."
fd148cc97864799a731ad2f859b365292a14d7a77f5ec5aef00307449d6822fb:1,88,"Rivers overflow, so flood planning should give water room rather than a straitjacket.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,4,"The core claim is a policy recommendation using 'should,' which cannot be shown objectively true or false independent of values. The initial clause is factual but does not make the whole statement a fact.",social,3,"Although rivers overflowing is a physical process, the statement concerns human flood-planning choices and preferences, which are socially constructed. The mix of domains slightly lowers confidence.",figure of speech,4,The phrase 'give water room rather than a straitjacket' is a clear metaphor treating river management as clothing or restraint rather than a literal description.,normative,4,"The word 'should' expresses a value judgment about how planning ought to proceed, not an empirical regularity.",reasoning,4,"The statement draws an explicit inference ('so') from the observation that rivers overflow to a recommended planning approach, combining knowledge with logic.",everyday,3,"Overflowing rivers and the practical need to manage floods are situations ordinary people encounter or hear about. The planning principle itself is somewhat generalized, so confidence is moderate.",1,The inference that unconstrained water needs space rather than rigid confinement follows directly from everyday observation of flooding and is widely treated as practical wisdom.
15b942848988c1a8d2b52ffd70ebdf482cb4b2b1144ccb90d10aea889a39432a:1,87,"Earthquakes strike unpredictably, so cities should wear armor before the ground rebels.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The opening clause about earthquake unpredictability could be checked empirically, but the 'should' recommendation is inherently subjective and cannot be shown true or false independently of values.",physical,2,"Earthquakes and the ground are physical geological phenomena, even though the advice is directed at human cities; the classification is therefore mixed and only moderately confident.",figure of speech,4,Cities cannot literally wear armor and the ground cannot rebel; both expressions are metaphors.,normative,4,The word 'should' expresses a value-laden prescription about what cities ought to do rather than a description of an empirical regularity.,reasoning,4,"The connective 'so' links a premise about unpredictability to a conclusion about preparation, constituting an inference rather than a bare observation.",abstract,3,The claim concerns a general regularity of earthquakes and a city-wide policy conclusion that cannot be reached solely from any single person's ordinary experience.,1,"The underlying idea that communities should prepare in advance for unpredictable natural disasters is a widely shared principle of practical human common sense, even when expressed metaphorically."
bdc10d0832559dba6a4802a543a63012571970a9ce59aa05c665456114d17e46:1,89,"Aquifers refill slowly, so water management should protect tomorrow's well from today's thirst.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The opening clause about aquifer recharge is empirically testable, yet the overall claim hinges on a 'should' prescription that cannot be shown true or false independently of values.",social,3,"Although aquifer refill rates are a physical process, the statement's focus is on human water-management choices and intergenerational obligations, which are socially constructed.",figure of speech,4,'Tomorrow's well' and 'today's thirst' function as metaphors for future supply versus present demand rather than describing an actual well or a literal sensation of thirst.,normative,4,"The modal 'should' expresses a value judgment about how water ought to be allocated, not a description of an observed regularity.",reasoning,4,"The word 'so' links a factual premise to a policy conclusion, showing an inference rather than a bare observation.",abstract,3,Long-term aquifer dynamics and formal water-management policy are regularities that cannot be grasped solely through ordinary personal experience.,1,"Conserving a slowly renewing resource so that future needs are not sacrificed to present consumption is a widely shared, intuitive principle of prudence."
377791cae78e76f3fe6cabd9deabf00471c7b741764146a7b8dab5be572f9abe:1,90,"Topsoil forms slowly, so farming should guard its living foundation like treasure.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The opening clause states a verifiable geological process, but the overall claim uses 'should' to prescribe how farming ought to treat soil, which is a subjective value judgment that cannot be shown objectively true or false.",physical,3,"The core subject is the slow biological and geological formation of topsoil, an empirically measurable natural process, even though the statement then applies that process to human farming practice.",figure of speech,4,Phrases such as 'living foundation' and the simile 'like treasure' are metaphorical rather than literal descriptions of soil or farming.,normative,4,"The word 'should' together with the treasure analogy expresses a value judgment about how farming ought to behave, not a description of an empirical regularity.",reasoning,4,"The connective 'so' explicitly draws a practical conclusion from the premise that topsoil forms slowly, combining an observation with an inference about what farming ought to do.",abstract,3,The rate at which topsoil forms is a long-term geological regularity that cannot be observed or confirmed through ordinary individual experience alone.,1,"The idea that soil is a scarce, slowly renewed resource that farmers must protect is widely shared practical wisdom in agriculture and everyday environmental awareness."
6a1ce158ae80dfef09196bb763bbfd0ff95c3898b0c423ff8202eff5cb7d3e99:1,91,"Pollution crosses borders, so environmental protection should follow currents rather than lines on maps.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,4,"The premise that pollution crosses borders is factual, but the overall statement uses 'should' to advance a subjective policy preference that cannot be shown objectively true or false.",social,3,"Although pollution itself is a physical process, the claim concerns how humans ought to design protection regimes, which are socially constructed rules and institutions.",figure of speech,4,The contrast between 'currents' and 'lines on maps' is a metaphor for aligning policy with natural flows rather than political boundaries.,normative,4,The word 'should' expresses a value judgment about the proper basis for environmental protection rather than describing an empirical regularity.,reasoning,4,The statement draws an inference from the observation that pollution crosses borders to a conclusion about how protection ought to be organized.,abstract,3,Transboundary environmental governance is a high-level policy concept that individuals cannot fully observe or decide through ordinary personal experience.,1,"Most people readily grasp that pollution does not stop at political borders and therefore that effective protection must consider natural pathways, making the claim an instance of shared practical reasoning."
71a6bccbdca3653d46a67672018c8fada9f2267c35352de898da97f1ec1f4ef9:1,94,"Sunlight varies, so solar planning should save sunshine for a rainy day.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The opening clause is factual, but the overall claim is a subjective recommendation about what solar planning ought to do, which cannot be shown objectively true or false.",physical,4,"The statement concerns a natural phenomenon (variable sunlight) and an engineering response (solar energy storage), both belonging to the physical/engineering domain.",figure of speech,4,"The phrase “save sunshine for a rainy day” is a deliberate metaphorical twist on the familiar idiom, not a literal description.",normative,4,The modal “should” expresses a value judgment about how planning ought to proceed rather than an empirical description of the world.,reasoning,4,It draws a conclusion (“so … should”) by combining an observation with an inferred practical implication.,everyday,3,"Variable weather and the idea of setting resources aside for later are situations people routinely encounter, even if large-scale solar planning is specialized.",1,"The advice to store solar energy because sunlight is intermittent restates the everyday practical principle of saving for lean times, which most people regard as common sense."
fe61682acd29438e178d7618b83d3c78b6676b212cf9fcc5a9dfc8b380ae625e:1,92,"Some wastes remain toxic for centuries, so disposal should not mortgage the future.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The opening clause about toxicity can be checked empirically, yet the statement as a whole advances an unverifiable value judgment about what disposal practices ought to be.",social,3,"Although toxicity itself is a physical property, the claim centers on human disposal choices and intergenerational obligations, which are socially constructed.",figure of speech,4,The expression “mortgage the future” is a metaphor for imposing lasting burdens on later generations rather than a literal description.,normative,4,"The word “should” signals a prescription about proper conduct, not a description of an observed regularity.",reasoning,4,"The statement infers a policy conclusion from the premise of centuries-long toxicity, combining an observation with a logical “so.”",abstract,3,Centuries-scale toxicity and the notion of mortgaging the future are not phenomena people directly encounter in ordinary daily life.,1,"The idea that persistent toxic waste should not be left as a burden for later generations is a widely shared, intuitive principle of environmental responsibility."
4c3ef6e814c7dd258d8795100e5a99b8fa9b27d9c977093b30fa51c95782b245:1,95,"Space is hostile to life, so exploration should send mechanical scouts before human pioneers.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,4,The presence of 'should' turns the claim into a subjective recommendation about exploration policy that cannot be shown true or false independently of values. The factual premise about space does not make the whole statement an objective fact.,physical,3,"The core content concerns the physical and biological properties of space plus engineering choices of machines versus humans. Although the recommendation itself is a human decision, the referents remain natural and technical rather than purely social conventions.",literal language,3,"The wording is ordinary and direct; 'hostile' is a conventional descriptor of vacuum and radiation rather than a vivid metaphor, and 'scouts' and 'pioneers' function as standard labels. No clear hyperbole or aphorism is present.",normative,4,"The statement issues a prescription about what exploration ought to do, which is a value judgment rather than a description of an empirical regularity. The 'should' clause is decisive.",reasoning,4,"The word 'so' explicitly links a premise (space hostility) to a derived conclusion (send machines first), constituting an inference rather than a bare observation. The structure is therefore reasoning.",abstract,4,Decisions about interplanetary probes versus crewed missions lie far outside ordinary daily experience and cannot be reached by personal observation alone. The topic belongs to scientific and policy abstraction.,1,"The advice follows everyday practical logic: reconnoiter a lethal unknown environment with expendable tools before risking people, which most humans would regard as obvious caution."
afe03a3e03a3e9307859956f7a7b0d2f70ad16f5ae12a76417231af54296d49f:1,93,"Energy conversions waste usable energy, so efficiency should be civilization's first fuel.","['opinion', 'physical', 'figure of speech', 'normative', 'reasoning', 'abstract']",openai/gpt-6-astra,x-ai/grok-4.6,opinion,3,"The premise about energy conversions wasting usable energy can be checked scientifically, but the claim that efficiency should be civilization's first fuel is a subjective preference that cannot be shown objectively true or false.",physical,3,"The core assertion concerns energy conversions and usable-energy losses, which are governed by thermodynamics and can be measured or derived from physical laws, even though a societal implication is attached.",figure of speech,4,The phrase 'civilization's first fuel' is a metaphor that treats energy efficiency as if it were a literal energy source rather than a reduction in demand.,normative,4,"The word 'should' introduces a value judgment about what civilization ought to prioritize, rather than merely stating an empirical regularity.",reasoning,4,The connective 'so' presents the efficiency recommendation as a conclusion inferred from the preceding knowledge of energy waste.,abstract,3,"While people notice wasted energy in daily life, the statement addresses a civilization-scale regularity and strategy that cannot be arrived at solely through ordinary individual experience.",0,"The statement combines a thermodynamic principle with a specialized metaphorical slogan about energy policy, which goes beyond basic intuitive knowledge of everyday situations."
